observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-18T15:25:49.509585Z,2025-04-18T15:25:49.610000Z,100.415 ms,100.415 ms,100.415 ms,100.415 ms,1
2025-04-18T15:25:54.488444Z,2025-04-18T15:25:54.501000Z,12.556 ms,56.4855 ms,12.556 ms,100.415 ms,2
2025-04-18T15:25:59.495516Z,2025-04-18T15:25:59.504000Z,8.484 ms,40.485 ms,8.484 ms,100.415 ms,3
2025-04-18T15:26:04.495112Z,2025-04-18T15:26:04.503000Z,7.887999999999999 ms,32.335750000000004 ms,7.887999999999999 ms,100.415 ms,4
2025-04-18T15:26:09.488273Z,2025-04-18T15:26:09.497000Z,8.727 ms,27.614000000000008 ms,7.887999999999999 ms,100.415 ms,5
2025-04-18T15:26:14.487179Z,2025-04-18T15:26:14.494000Z,6.821 ms,24.148500000000002 ms,6.821 ms,100.415 ms,6
2025-04-18T15:26:19.485911Z,2025-04-18T15:26:19.493000Z,7.0889999999999995 ms,21.711428571428577 ms,6.821 ms,100.415 ms,7
2025-04-18T15:26:24.490666Z,2025-04-18T15:26:24.498000Z,7.3340000000000005 ms,19.914250000000006 ms,6.821 ms,100.415 ms,8
2025-04-18T15:26:29.486662Z,2025-04-18T15:26:29.494000Z,7.338 ms,18.516888888888897 ms,6.821 ms,100.415 ms,9
2025-04-18T15:26:34.491210Z,2025-04-18T15:26:34.499000Z,7.79 ms,17.444200000000002 ms,6.821 ms,100.415 ms,10
2025-04-18T15:26:39.488018Z,2025-04-18T15:26:39.495000Z,6.982 ms,16.493090909090913 ms,6.821 ms,100.415 ms,11
2025-04-18T15:26:44.492992Z,2025-04-18T15:26:44.501000Z,8.008 ms,15.786000000000001 ms,6.821 ms,100.415 ms,12
2025-04-18T15:26:49.488023Z,2025-04-18T15:26:49.495000Z,6.976999999999999 ms,15.108384615384617 ms,6.821 ms,100.415 ms,13
2025-04-18T15:26:54.492509Z,2025-04-18T15:26:54.500000Z,7.4910000000000005 ms,14.564285714285715 ms,6.821 ms,100.415 ms,14
2025-04-18T15:26:59.486491Z,2025-04-18T15:26:59.494000Z,7.509 ms,14.093933333333334 ms,6.821 ms,100.415 ms,15
2025-04-18T15:27:04.489008Z,2025-04-18T15:27:04.496000Z,6.992 ms,13.6500625 ms,6.821 ms,100.415 ms,16
2025-04-18T15:27:09.491766Z,2025-04-18T15:27:09.499000Z,7.234 ms,13.27264705882353 ms,6.821 ms,100.415 ms,17
2025-04-18T15:27:14.495438Z,2025-04-18T15:27:14.503000Z,7.562 ms,12.955388888888889 ms,6.821 ms,100.415 ms,18
2025-04-18T15:27:19.487518Z,2025-04-18T15:27:19.495000Z,7.482 ms,12.667315789473685 ms,6.821 ms,100.415 ms,19
2025-04-18T15:27:24.495816Z,2025-04-18T15:27:24.503000Z,7.184 ms,12.39315 ms,6.821 ms,100.415 ms,20
2025-04-18T15:27:29.495550Z,2025-04-18T15:27:29.502000Z,6.45 ms,12.110142857142858 ms,6.45 ms,100.415 ms,21
2025-04-18T15:27:34.486291Z,2025-04-18T15:27:34.493000Z,6.709 ms,11.864636363636365 ms,6.45 ms,100.415 ms,22
2025-04-18T15:27:39.493711Z,2025-04-18T15:27:39.501000Z,7.289000000000001 ms,11.665695652173914 ms,6.45 ms,100.415 ms,23
2025-04-18T15:27:44.491375Z,2025-04-18T15:27:44.498000Z,6.625 ms,11.455666666666668 ms,6.45 ms,100.415 ms,24
2025-04-18T15:27:49.491633Z,2025-04-18T15:27:49.499000Z,7.367 ms,11.29212 ms,6.45 ms,100.415 ms,25
2025-04-18T15:27:54.494662Z,2025-04-18T15:27:54.502000Z,7.338 ms,11.140038461538463 ms,6.45 ms,100.415 ms,26
2025-04-18T15:27:59.493785Z,2025-04-18T15:27:59.501000Z,7.215 ms,10.994666666666669 ms,6.45 ms,100.415 ms,27
2025-04-18T15:28:04.489100Z,2025-04-18T15:28:04.495000Z,5.8999999999999995 ms,10.812714285714287 ms,5.8999999999999995 ms,100.415 ms,28
2025-04-18T15:28:09.491840Z,2025-04-18T15:28:09.498000Z,6.159999999999999 ms,10.652275862068967 ms,5.8999999999999995 ms,100.415 ms,29
2025-04-18T15:28:14.492406Z,2025-04-18T15:28:14.499000Z,6.594 ms,10.517000000000001 ms,5.8999999999999995 ms,100.415 ms,30
2025-04-18T15:28:19.488592Z,2025-04-18T15:28:19.495000Z,6.4079999999999995 ms,10.384451612903229 ms,5.8999999999999995 ms,100.415 ms,31
2025-04-18T15:28:24.490110Z,2025-04-18T15:28:24.497000Z,6.890000000000001 ms,10.275250000000003 ms,5.8999999999999995 ms,100.415 ms,32
2025-04-18T15:28:29.491320Z,2025-04-18T15:28:29.498000Z,6.680000000000001 ms,10.166303030303034 ms,5.8999999999999995 ms,100.415 ms,33
2025-04-18T15:28:34.497573Z,2025-04-18T15:28:34.504000Z,6.4270000000000005 ms,10.056323529411769 ms,5.8999999999999995 ms,100.415 ms,34
2025-04-18T15:28:39.498932Z,2025-04-18T15:28:39.505000Z,6.068 ms,9.942371428571434 ms,5.8999999999999995 ms,100.415 ms,35
2025-04-18T15:28:44.497592Z,2025-04-18T15:28:44.504000Z,6.4079999999999995 ms,9.84419444444445 ms,5.8999999999999995 ms,100.415 ms,36
2025-04-18T15:28:49.495920Z,2025-04-18T15:28:49.503000Z,7.08 ms,9.76948648648649 ms,5.8999999999999995 ms,100.415 ms,37
2025-04-18T15:28:54.504436Z,2025-04-18T15:28:54.511000Z,6.564 ms,9.685131578947372 ms,5.8999999999999995 ms,100.415 ms,38
2025-04-18T15:28:59.508093Z,2025-04-18T15:28:59.515000Z,6.907 ms,9.613897435897439 ms,5.8999999999999995 ms,100.415 ms,39
2025-04-18T15:29:04.499118Z,2025-04-18T15:29:04.505000Z,5.882 ms,9.520600000000004 ms,5.882 ms,100.415 ms,40
2025-04-18T15:29:09.499031Z,2025-04-18T15:29:09.505000Z,5.969 ms,9.433975609756102 ms,5.882 ms,100.415 ms,41
2025-04-18T15:29:14.496682Z,2025-04-18T15:29:14.503000Z,6.318 ms,9.359785714285717 ms,5.882 ms,100.415 ms,42
2025-04-18T15:29:19.504698Z,2025-04-18T15:29:19.511000Z,6.3020000000000005 ms,9.288674418604655 ms,5.882 ms,100.415 ms,43
2025-04-18T15:29:24.498636Z,2025-04-18T15:29:24.505000Z,6.364 ms,9.222204545454547 ms,5.882 ms,100.415 ms,44
2025-04-18T15:29:29.503672Z,2025-04-18T15:29:29.510000Z,6.328 ms,9.157888888888891 ms,5.882 ms,100.415 ms,45
2025-04-18T15:29:34.500703Z,2025-04-18T15:29:34.507000Z,6.297 ms,9.095695652173914 ms,5.882 ms,100.415 ms,46
2025-04-18T15:29:39.509053Z,2025-04-18T15:29:39.516000Z,6.947 ms,9.049978723404257 ms,5.882 ms,100.415 ms,47
2025-04-18T15:29:44.505188Z,2025-04-18T15:29:44.512000Z,6.812 ms,9.003354166666668 ms,5.882 ms,100.415 ms,48
2025-04-18T15:29:49.501002Z,2025-04-18T15:29:49.507000Z,5.998 ms,8.942020408163268 ms,5.882 ms,100.415 ms,49
2025-04-18T15:29:54.509103Z,2025-04-18T15:29:54.516000Z,6.897 ms,8.901120000000002 ms,5.882 ms,100.415 ms,50
2025-04-18T15:29:59.511295Z,2025-04-18T15:29:59.518000Z,6.705 ms,8.858058823529413 ms,5.882 ms,100.415 ms,51
2025-04-18T15:30:04.505140Z,2025-04-18T15:30:04.511000Z,5.859999999999999 ms,8.800403846153847 ms,5.859999999999999 ms,100.415 ms,52
2025-04-18T15:30:09.509953Z,2025-04-18T15:30:09.516000Z,6.047000000000001 ms,8.74845283018868 ms,5.859999999999999 ms,100.415 ms,53
2025-04-18T15:30:14.503791Z,2025-04-18T15:30:14.510000Z,6.2090000000000005 ms,8.701425925925928 ms,5.859999999999999 ms,100.415 ms,54
2025-04-18T15:30:19.512884Z,2025-04-18T15:30:19.519000Z,6.116 ms,8.654418181818185 ms,5.859999999999999 ms,100.415 ms,55
2025-04-18T15:30:24.505580Z,2025-04-18T15:30:24.512000Z,6.42 ms,8.61451785714286 ms,5.859999999999999 ms,100.415 ms,56
2025-04-18T15:30:29.506539Z,2025-04-18T15:30:29.513000Z,6.460999999999999 ms,8.576736842105266 ms,5.859999999999999 ms,100.415 ms,57
