observed_at,iteration_started_at,iteration_finished_at,processing_time_since_observed_at,iteration_execution_time,mean_execution_time,min_execution_time,max_execution_time,processed_notifications
2024-06-02T09:34:06.676674Z,2024-06-02T09:34:06.691589Z,2024-06-02T09:34:06.693307Z,120.88799999999999 ms,1.720237 ms,1.720237 ms,1.720237 ms,1.720237 ms,1
2024-06-02T09:34:11.766853Z,2024-06-02T09:34:11.778789Z,2024-06-02T09:34:11.779828Z,112.955 ms,1.039276 ms,1.3797565 ms,1.039276 ms,1.720237 ms,2
2024-06-02T09:34:16.600792Z,2024-06-02T09:34:16.612783Z,2024-06-02T09:34:16.613820Z,120.556 ms,1.037632 ms,1.265715 ms,1.037632 ms,1.720237 ms,3
2024-06-02T09:34:21.197480Z,2024-06-02T09:34:21.209717Z,2024-06-02T09:34:21.210760Z,113.858 ms,1.04454 ms,1.21042125 ms,1.037632 ms,1.720237 ms,4
2024-06-02T09:34:26.030460Z,2024-06-02T09:34:26.042194Z,2024-06-02T09:34:26.043187Z,110.86999999999999 ms,0.994602 ms,1.1672574 ms,0.994602 ms,1.720237 ms,5
2024-06-02T09:34:30.792187Z,2024-06-02T09:34:30.804098Z,2024-06-02T09:34:30.805177Z,109.42399999999999 ms,1.080277 ms,1.1527606666666668 ms,0.994602 ms,1.720237 ms,6
2024-06-02T09:34:35.360737Z,2024-06-02T09:34:35.372212Z,2024-06-02T09:34:35.373232Z,101.26899999999999 ms,1.022043 ms,1.1340867142857143 ms,0.994602 ms,1.720237 ms,7
2024-06-02T09:34:40.055130Z,2024-06-02T09:34:40.059987Z,2024-06-02T09:34:40.061041Z,90.89800000000001 ms,1.054638 ms,1.124155625 ms,0.994602 ms,1.720237 ms,8
2024-06-02T09:34:44.748564Z,2024-06-02T09:34:44.770807Z,2024-06-02T09:34:44.775999Z,150.805 ms,5.194577 ms,1.5764246666666668 ms,0.994602 ms,5.194577 ms,9
2024-06-02T09:34:49.901662Z,2024-06-02T09:34:49.913385Z,2024-06-02T09:34:49.914434Z,101.898 ms,1.050044 ms,1.5237866 ms,0.994602 ms,5.194577 ms,10
2024-06-02T09:34:55.012504Z,2024-06-02T09:34:55.024103Z,2024-06-02T09:34:55.025183Z,98.39399999999999 ms,1.080924 ms,1.4835263636363636 ms,0.994602 ms,5.194577 ms,11
2024-06-02T09:35:00.133746Z,2024-06-02T09:35:00.145023Z,2024-06-02T09:35:00.146010Z,99.745 ms,0.98809 ms,1.44224 ms,0.98809 ms,5.194577 ms,12
2024-06-02T09:35:05.124671Z,2024-06-02T09:35:05.136093Z,2024-06-02T09:35:05.137090Z,93.53 ms,0.999264 ms,1.408164923076923 ms,0.98809 ms,5.194577 ms,13
2024-06-02T09:35:10.235296Z,2024-06-02T09:35:10.247307Z,2024-06-02T09:35:10.248314Z,93.481 ms,1.008619 ms,1.3796259285714287 ms,0.98809 ms,5.194577 ms,14
2024-06-02T09:35:15.390467Z,2024-06-02T09:35:15.401995Z,2024-06-02T09:35:15.403003Z,95.858 ms,1.009191 ms,1.3549302666666665 ms,0.98809 ms,5.194577 ms,15
2024-06-02T09:35:20.168536Z,2024-06-02T09:35:20.176416Z,2024-06-02T09:35:20.178463Z,132.09099999999998 ms,2.049031 ms,1.3983115625 ms,0.98809 ms,5.194577 ms,16
2024-06-02T09:35:24.814587Z,2024-06-02T09:35:24.826421Z,2024-06-02T09:35:24.827421Z,89.688 ms,1.001561 ms,1.374973294117647 ms,0.98809 ms,5.194577 ms,17
2024-06-02T09:35:29.643325Z,2024-06-02T09:35:29.654865Z,2024-06-02T09:35:29.655916Z,96.68400000000001 ms,1.052414 ms,1.3570533333333332 ms,0.98809 ms,5.194577 ms,18
2024-06-02T09:35:34.296677Z,2024-06-02T09:35:34.307895Z,2024-06-02T09:35:34.308923Z,97.53699999999999 ms,1.028804 ms,1.3397770526315789 ms,0.98809 ms,5.194577 ms,19
2024-06-02T09:35:39.334226Z,2024-06-02T09:35:39.345942Z,2024-06-02T09:35:39.346931Z,97.383 ms,0.991358 ms,1.3223561000000001 ms,0.98809 ms,5.194577 ms,20
2024-06-02T09:35:44.540670Z,2024-06-02T09:35:44.552000Z,2024-06-02T09:35:44.553066Z,96.481 ms,1.067783 ms,1.3102335714285713 ms,0.98809 ms,5.194577 ms,21
2024-06-02T09:35:49.900772Z,2024-06-02T09:35:49.911808Z,2024-06-02T09:35:49.912790Z,88.91799999999999 ms,0.983827 ms,1.2953969090909092 ms,0.983827 ms,5.194577 ms,22
2024-06-02T09:35:54.438304Z,2024-06-02T09:35:54.450001Z,2024-06-02T09:35:54.451014Z,89.113 ms,1.014588 ms,1.2831878260869565 ms,0.983827 ms,5.194577 ms,23
