observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-23T07:17:41.065476Z,2025-04-23T07:17:41.110059Z,44.583 ms,44.583 ms,44.583 ms,44.583 ms,1
2025-04-23T07:17:46.062977Z,2025-04-23T07:17:46.073798Z,10.821000000000002 ms,27.701999999999998 ms,10.821000000000002 ms,44.583 ms,2
2025-04-23T07:17:51.061182Z,2025-04-23T07:17:51.072577Z,11.395000000000001 ms,22.266333333333332 ms,10.821000000000002 ms,44.583 ms,3
2025-04-23T07:17:56.061325Z,2025-04-23T07:17:56.072457Z,11.132 ms,19.48275 ms,10.821000000000002 ms,44.583 ms,4
2025-04-23T07:18:01.061202Z,2025-04-23T07:18:01.071121Z,9.919 ms,17.57 ms,9.919 ms,44.583 ms,5
2025-04-23T07:18:06.061316Z,2025-04-23T07:18:06.078129Z,16.813000000000002 ms,17.443833333333334 ms,9.919 ms,44.583 ms,6
2025-04-23T07:18:11.071774Z,2025-04-23T07:18:11.081534Z,9.76 ms,16.34614285714286 ms,9.76 ms,44.583 ms,7
2025-04-23T07:18:16.062249Z,2025-04-23T07:18:16.073143Z,10.893999999999998 ms,15.664625000000001 ms,9.76 ms,44.583 ms,8
2025-04-23T07:18:21.061620Z,2025-04-23T07:18:21.071359Z,9.738999999999999 ms,15.006222222222222 ms,9.738999999999999 ms,44.583 ms,9
2025-04-23T07:18:26.061354Z,2025-04-23T07:18:26.071380Z,10.026 ms,14.508200000000002 ms,9.738999999999999 ms,44.583 ms,10
2025-04-23T07:18:31.061418Z,2025-04-23T07:18:31.071814Z,10.396 ms,14.134363636363638 ms,9.738999999999999 ms,44.583 ms,11
2025-04-23T07:18:36.065989Z,2025-04-23T07:18:36.076424Z,10.435 ms,13.826083333333335 ms,9.738999999999999 ms,44.583 ms,12
2025-04-23T07:18:41.063836Z,2025-04-23T07:18:41.073619Z,9.783 ms,13.515076923076926 ms,9.738999999999999 ms,44.583 ms,13
2025-04-23T07:18:46.063177Z,2025-04-23T07:18:46.073432Z,10.255 ms,13.282214285714288 ms,9.738999999999999 ms,44.583 ms,14
2025-04-23T07:18:51.063345Z,2025-04-23T07:18:51.075290Z,11.945 ms,13.19306666666667 ms,9.738999999999999 ms,44.583 ms,15
2025-04-23T07:18:56.066186Z,2025-04-23T07:18:56.076612Z,10.426 ms,13.020125000000002 ms,9.738999999999999 ms,44.583 ms,16
2025-04-23T07:19:01.075088Z,2025-04-23T07:19:01.085451Z,10.363000000000001 ms,12.863823529411768 ms,9.738999999999999 ms,44.583 ms,17
2025-04-23T07:19:06.068090Z,2025-04-23T07:19:06.080171Z,12.081 ms,12.820333333333336 ms,9.738999999999999 ms,44.583 ms,18
2025-04-23T07:19:11.068098Z,2025-04-23T07:19:11.077709Z,9.610999999999999 ms,12.651421052631582 ms,9.610999999999999 ms,44.583 ms,19
