observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-21T23:37:20.520481Z,2025-04-21T23:37:20.526869Z,6.388 ms,7.563363636363635 ms,6.3340000000000005 ms,35.522 ms,44
2025-04-21T23:37:25.520591Z,2025-04-21T23:37:25.528573Z,7.981999999999999 ms,7.572666666666666 ms,6.3340000000000005 ms,35.522 ms,45
2025-04-21T23:37:30.523484Z,2025-04-21T23:37:30.529689Z,6.204999999999999 ms,7.542934782608695 ms,6.204999999999999 ms,35.522 ms,46
2025-04-21T23:37:35.524412Z,2025-04-21T23:37:35.530831Z,6.4190000000000005 ms,7.519021276595744 ms,6.204999999999999 ms,35.522 ms,47
2025-04-21T23:37:40.526735Z,2025-04-21T23:37:40.533214Z,6.479 ms,7.497354166666667 ms,6.204999999999999 ms,35.522 ms,48
2025-04-21T23:37:45.523870Z,2025-04-21T23:37:45.530864Z,6.994 ms,7.487081632653061 ms,6.204999999999999 ms,35.522 ms,49
2025-04-21T23:37:50.526510Z,2025-04-21T23:37:50.533290Z,6.779999999999999 ms,7.47294 ms,6.204999999999999 ms,35.522 ms,50
2025-04-21T23:37:55.529362Z,2025-04-21T23:37:55.535412Z,6.05 ms,7.445039215686275 ms,6.05 ms,35.522 ms,51
2025-04-21T23:38:00.529532Z,2025-04-21T23:38:00.538940Z,9.408 ms,7.482788461538463 ms,6.05 ms,35.522 ms,52
2025-04-21T23:38:05.531364Z,2025-04-21T23:38:05.537532Z,6.168 ms,7.4579811320754725 ms,6.05 ms,35.522 ms,53
2025-04-21T23:38:10.533386Z,2025-04-21T23:38:10.540009Z,6.623 ms,7.442518518518519 ms,6.05 ms,35.522 ms,54
2025-04-21T23:38:15.534434Z,2025-04-21T23:38:15.542162Z,7.728 ms,7.4477090909090915 ms,6.05 ms,35.522 ms,55
2025-04-21T23:38:20.534490Z,2025-04-21T23:38:20.541576Z,7.086 ms,7.441250000000001 ms,6.05 ms,35.522 ms,56
2025-04-21T23:38:25.537406Z,2025-04-21T23:38:25.544669Z,7.263000000000001 ms,7.438122807017545 ms,6.05 ms,35.522 ms,57
2025-04-21T23:38:30.539456Z,2025-04-21T23:38:30.546191Z,6.734999999999999 ms,7.426 ms,6.05 ms,35.522 ms,58
2025-04-21T23:38:35.543388Z,2025-04-21T23:38:35.549438Z,6.05 ms,7.402677966101696 ms,6.05 ms,35.522 ms,59
2025-04-21T23:38:40.540559Z,2025-04-21T23:38:40.547211Z,6.652 ms,7.390166666666667 ms,6.05 ms,35.522 ms,60
2025-04-21T23:38:45.546398Z,2025-04-21T23:38:45.553004Z,6.606 ms,7.377311475409837 ms,6.05 ms,35.522 ms,61
2025-04-21T23:38:50.548500Z,2025-04-21T23:38:50.556065Z,7.5649999999999995 ms,7.380338709677419 ms,6.05 ms,35.522 ms,62
2025-04-21T23:38:55.543182Z,2025-04-21T23:38:55.549452Z,6.2700000000000005 ms,7.3627142857142855 ms,6.05 ms,35.522 ms,63
2025-04-21T23:39:00.549735Z,2025-04-21T23:39:00.556510Z,6.7749999999999995 ms,7.35353125 ms,6.05 ms,35.522 ms,64
2025-04-21T23:39:05.554352Z,2025-04-21T23:39:05.560931Z,6.579 ms,7.341615384615385 ms,6.05 ms,35.522 ms,65
2025-04-21T23:39:10.558263Z,2025-04-21T23:39:10.564893Z,6.63 ms,7.3308333333333335 ms,6.05 ms,35.522 ms,66
2025-04-21T23:39:15.558776Z,2025-04-21T23:39:15.565589Z,6.813 ms,7.323104477611941 ms,6.05 ms,35.522 ms,67
2025-04-21T23:39:20.567442Z,2025-04-21T23:39:20.573817Z,6.375 ms,7.309161764705883 ms,6.05 ms,35.522 ms,68
2025-04-21T23:39:25.571392Z,2025-04-21T23:39:25.578389Z,6.997 ms,7.304637681159421 ms,6.05 ms,35.522 ms,69
2025-04-21T23:39:30.572221Z,2025-04-21T23:39:30.578967Z,6.746 ms,7.296657142857144 ms,6.05 ms,35.522 ms,70
2025-04-21T23:39:35.577218Z,2025-04-21T23:39:35.583619Z,6.401 ms,7.284042253521127 ms,6.05 ms,35.522 ms,71
2025-04-21T23:39:40.578325Z,2025-04-21T23:39:40.587219Z,8.894 ms,7.306402777777778 ms,6.05 ms,35.522 ms,72
2025-04-21T23:39:45.578216Z,2025-04-21T23:39:45.584995Z,6.779 ms,7.29917808219178 ms,6.05 ms,35.522 ms,73
2025-04-21T23:39:50.579201Z,2025-04-21T23:39:50.585415Z,6.2139999999999995 ms,7.284513513513514 ms,6.05 ms,35.522 ms,74
2025-04-21T23:39:55.580491Z,2025-04-21T23:39:55.586841Z,6.35 ms,7.272053333333334 ms,6.05 ms,35.522 ms,75
2025-04-21T23:40:00.578168Z,2025-04-21T23:40:00.584409Z,6.241 ms,7.258486842105264 ms,6.05 ms,35.522 ms,76
2025-04-21T23:40:05.578893Z,2025-04-21T23:40:05.585338Z,6.445 ms,7.2479220779220785 ms,6.05 ms,35.522 ms,77
2025-04-21T23:40:10.583186Z,2025-04-21T23:40:10.589684Z,6.498 ms,7.238307692307693 ms,6.05 ms,35.522 ms,78
2025-04-21T23:40:15.584182Z,2025-04-21T23:40:15.591247Z,7.065 ms,7.236113924050634 ms,6.05 ms,35.522 ms,79
2025-04-21T23:40:20.585098Z,2025-04-21T23:40:20.591279Z,6.181 ms,7.222925000000001 ms,6.05 ms,35.522 ms,80
2025-04-21T23:40:25.589187Z,2025-04-21T23:40:25.595943Z,6.756 ms,7.217160493827161 ms,6.05 ms,35.522 ms,81
2025-04-21T23:40:30.590999Z,2025-04-21T23:40:30.598968Z,7.969 ms,7.226329268292683 ms,6.05 ms,35.522 ms,82
2025-04-21T23:40:35.591116Z,2025-04-21T23:40:35.597852Z,6.736 ms,7.220421686746988 ms,6.05 ms,35.522 ms,83
2025-04-21T23:40:40.594043Z,2025-04-21T23:40:40.600342Z,6.2989999999999995 ms,7.209452380952381 ms,6.05 ms,35.522 ms,84
2025-04-21T23:40:45.594406Z,2025-04-21T23:40:45.600849Z,6.443 ms,7.200435294117647 ms,6.05 ms,35.522 ms,85
2025-04-21T23:40:50.598178Z,2025-04-21T23:40:50.604999Z,6.821 ms,7.196023255813953 ms,6.05 ms,35.522 ms,86
2025-04-21T23:40:55.602032Z,2025-04-21T23:40:55.608307Z,6.275 ms,7.185436781609195 ms,6.05 ms,35.522 ms,87
2025-04-21T23:41:00.605274Z,2025-04-21T23:41:00.611364Z,6.09 ms,7.1729886363636375 ms,6.05 ms,35.522 ms,88
