observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-05-21T18:53:44.561030Z,2025-05-21T18:53:44.607220Z,46.190000000000005 ms,46.190000000000005 ms,46.190000000000005 ms,46.190000000000005 ms,1
2025-05-21T18:53:49.557270Z,2025-05-21T18:53:49.566897Z,9.627 ms,27.908500000000004 ms,9.627 ms,46.190000000000005 ms,2
2025-05-21T18:53:54.557262Z,2025-05-21T18:53:54.566734Z,9.472 ms,21.763 ms,9.472 ms,46.190000000000005 ms,3
