current_time,start_time,throughput_records,throughput_bytes,throughput_interval
2025-01-11 22:46:31.937277+00:00,2025-01-11 22:46:35.541852+00:00,0.27742513436680677,13789.971153970862,3.6045760679990053
2025-01-11 22:46:35.541852+00:00,2025-01-11 22:46:36.678029+00:00,6.161016487786116,306245.64655838447,1.1361761511070654
2025-01-11 22:46:36.678029+00:00,2025-01-11 22:46:37.787653+00:00,6.308444647817184,313573.85810904874,1.1096237489255145
2025-01-11 22:46:37.787653+00:00,2025-01-11 22:46:38.909331+00:00,6.2406478489006245,310203.88262530335,1.1216784169664606
2025-01-11 22:46:38.909331+00:00,2025-01-11 22:46:40.030034+00:00,6.246075077910465,310473.6538976955,1.1207037880085409
2025-01-11 22:46:40.030034+00:00,2025-01-11 22:46:41.141861+00:00,6.2959426795289275,312952.4227713444,1.1118271490558982
2025-01-11 22:46:41.141861+00:00,2025-01-11 22:46:42.254249+00:00,6.29277002528201,312794.71964669286,1.1123877039644867
2025-01-11 22:46:42.254249+00:00,2025-01-11 22:46:43.357255+00:00,6.346295319280854,315455.3014354934,1.1030057140160352
2025-01-11 22:46:43.357255+00:00,2025-01-11 22:46:44.497395+00:00,6.139598232355551,305181.0093356974,1.1401397510198876
2025-01-11 22:46:44.497395+00:00,2025-01-11 22:46:45.654461+00:00,6.049782094108968,300716.51855187444,1.1570664680330083
2025-01-11 22:46:45.654461+00:00,2025-01-11 22:46:46.776058+00:00,6.241098549870665,310226.28561842116,1.1215974149527028
2025-01-11 22:46:46.776058+00:00,2025-01-11 22:46:47.901153+00:00,6.22169716074262,309261.9007690334,1.1250949410023168
2025-01-11 22:46:47.901153+00:00,2025-01-11 22:46:49.035765+00:00,6.169510310015928,306667.8489799617,1.1346119299996644
2025-01-11 22:46:49.035765+00:00,2025-01-11 22:46:50.167904+00:00,6.1829899531411705,307337.88160078815,1.1321383429458365
2025-01-11 22:46:50.167904+00:00,2025-01-11 22:46:51.301391+00:00,6.175630950788499,306972.08767084393,1.1334874210879207
2025-01-11 22:46:51.301391+00:00,2025-01-11 22:46:52.423784+00:00,6.236673992930841,310006.3541666133,1.1223931229906157
2025-01-11 22:46:52.423784+00:00,2025-01-11 22:46:53.552729+00:00,6.20048102685463,308207.3104018631,1.128944668918848
2025-01-11 22:46:53.552729+00:00,2025-01-11 22:46:54.678656+00:00,6.2171000390646745,309033.3916417878,1.125926872016862
2025-01-11 22:46:54.678656+00:00,2025-01-11 22:46:55.837255+00:00,6.041778257610067,300318.6718510236,1.1585992900654674
2025-01-11 22:46:55.837255+00:00,2025-01-11 22:46:56.953900+00:00,6.268781050211121,311602.29966284416,1.1166445189155638
2025-01-11 22:46:56.953900+00:00,2025-01-11 22:46:58.072667+00:00,6.256889219973749,311011.1924572351,1.1187668110942468
2025-01-11 22:46:58.072667+00:00,2025-01-11 22:46:59.199690+00:00,6.2110470689196395,308732.5166547885,1.1270241430029273
2025-01-11 22:46:59.199690+00:00,2025-01-11 22:47:00.319386+00:00,6.251702500491165,310753.3761919143,1.1196949949953705
2025-01-11 22:47:00.319386+00:00,2025-01-11 22:47:01.448057+00:00,6.201982661489729,308281.9521546699,1.1286713269073516
2025-01-11 22:47:01.448057+00:00,2025-01-11 22:47:02.584239+00:00,6.160985780321482,306244.1201824399,1.1361818140139803
2025-01-11 22:47:02.584239+00:00,2025-01-11 22:47:03.713204+00:00,6.200366701058176,308201.62760949874,1.1289654850261286
2025-01-11 22:47:03.713204+00:00,2025-01-11 22:47:04.863079+00:00,6.0876159426682,302597.1256622082,1.1498754300409928
2025-01-11 22:47:04.863079+00:00,2025-01-11 22:47:05.992116+00:00,6.199979446390928,308182.37834175385,1.1290360009297729
2025-01-11 22:47:05.992116+00:00,2025-01-11 22:47:07.115974+00:00,6.228543207727123,309602.1972264921,1.1238583030644804
2025-01-11 22:47:07.115974+00:00,2025-01-11 22:47:08.243954+00:00,6.205783790546642,308470.89487670193,1.1279799999902025
2025-01-11 22:47:08.243954+00:00,2025-01-11 22:47:09.374557+00:00,6.1913851669250635,307755.1824923441,1.130603219033219
2025-01-11 22:47:09.374557+00:00,2025-01-11 22:47:10.499611+00:00,6.221924222377351,309273.187321711,1.1250538820168003
2025-01-11 22:47:10.499611+00:00,2025-01-11 22:47:11.619935+00:00,6.248190067270886,310578.78367383394,1.120324433897622
2025-01-11 22:47:11.619935+00:00,2025-01-11 22:47:12.757054+00:00,6.155910101434702,305991.8234120147,1.1371186200994998
2025-01-11 22:47:12.757054+00:00,2025-01-11 22:47:14.317962+00:00,3.203263456139006,159224.61661430157,1.5609081389848143
2025-01-11 22:47:14.317962+00:00,2025-01-11 22:47:15.474134+00:00,6.054463050615402,300949.1948569398,1.1561718919547275
2025-01-11 22:47:15.474134+00:00,2025-01-11 22:47:16.604717+00:00,6.191498170379258,307760.7995550418,1.1305825839517638
2025-01-11 22:47:16.604717+00:00,2025-01-11 22:47:17.732202+00:00,6.208509677130277,308606.39052111463,1.127484753029421
2025-01-11 22:47:17.732202+00:00,2025-01-11 22:47:18.857353+00:00,6.22138584077809,309246.4259875566,1.1251512410817668
2025-01-11 22:47:18.857353+00:00,2025-01-11 22:47:20.006712+00:00,6.090351495642793,302733.10179391626,1.149358949973248
2025-01-11 22:47:20.006712+00:00,2025-01-11 22:47:21.122428+00:00,6.273994595355846,311861.449351353,1.1157166130142286
2025-01-11 22:47:21.122428+00:00,2025-01-11 22:47:22.251346+00:00,6.200627635690724,308214.5978872788,1.128917975933291
