current_time,start_time,throughput_records,throughput_bytes,throughput_interval
2025-01-11 23:50:10.990259+00:00,2025-01-11 23:50:11.991056+00:00,779.3723012897357,1117450.01685561,1.0008053900673985
2025-01-11 23:50:11.991056+00:00,2025-01-11 23:50:12.991895+00:00,966.1885166061819,1385314.5006485067,1.0008398810168728
2025-01-11 23:50:12.991895+00:00,2025-01-11 23:50:13.992160+00:00,1112.7059742101596,1595390.4277774154,1.000264243921265
2025-01-11 23:50:13.992160+00:00,2025-01-11 23:50:14.992795+00:00,1075.3177291148977,1541785.763048528,1.0006344830617309
2025-01-11 23:50:14.992795+00:00,2025-01-11 23:50:15.993592+00:00,1182.0572773734586,1694820.334976411,1.0007975270273164
2025-01-11 23:50:15.993592+00:00,2025-01-11 23:50:16.993807+00:00,1162.7498134544048,1667143.284122826,1.000215167994611
2025-01-11 23:50:16.993807+00:00,2025-01-11 23:50:17.994261+00:00,1263.4265269210812,1811483.7621030356,1.0004539029905573
2025-01-11 23:50:17.994261+00:00,2025-01-11 23:50:18.994931+00:00,1190.2027402954852,1706509.8909099968,1.0006698520155624
2025-01-11 23:50:18.994931+00:00,2025-01-11 23:50:19.995146+00:00,1167.7476158719178,1674301.1349648233,1.0002161290030926
2025-01-11 23:50:19.995146+00:00,2025-01-11 23:50:20.995554+00:00,1216.5046017071381,1744217.7006143248,1.0004072309238836
2025-01-11 23:50:20.995554+00:00,2025-01-11 23:50:21.996293+00:00,1282.0528154511571,1838193.9366865214,1.0007388030644506
2025-01-11 23:50:21.996293+00:00,2025-01-11 23:50:22.996527+00:00,1254.7067901723613,1798989.5978518317,1.0002336879260838
2025-01-11 23:50:22.996527+00:00,2025-01-11 23:50:23.997112+00:00,1276.2529363123404,1829877.8680408327,1.0005853570764884
2025-01-11 23:50:23.997112+00:00,2025-01-11 23:50:24.997522+00:00,1268.4798814848239,1818739.2570239676,1.0004100329242647
2025-01-11 23:50:24.997522+00:00,2025-01-11 23:50:25.997679+00:00,1265.8014767568905,1814899.358440347,1.0001568360021338
2025-01-11 23:50:25.997679+00:00,2025-01-11 23:50:26.998375+00:00,1233.141109815717,1768064.5324412552,1.0006965060019866
2025-01-11 23:50:26.998375+00:00,2025-01-11 23:50:27.999171+00:00,1293.96979938024,1855282.9071021269,1.0007961550727487
2025-01-11 23:50:27.999171+00:00,2025-01-11 23:50:28.999891+00:00,1271.0854782570666,1822467.7692218511,1.000719480914995
2025-01-11 23:50:28.999891+00:00,2025-01-11 23:50:30.000278+00:00,1290.4997170741146,1850311.6969759732,1.000387666048482
2025-01-11 23:50:30.000278+00:00,2025-01-11 23:50:31.000528+00:00,1276.6817882825605,1830495.750680917,1.000249249045737
2025-01-11 23:50:31.000528+00:00,2025-01-11 23:50:32.000669+00:00,1282.819234160932,1839292.8198279117,1.000140912947245
2025-01-11 23:50:32.000669+00:00,2025-01-11 23:50:33.000868+00:00,1285.7438977728168,1843486.803175738,1.0001991860335693
2025-01-11 23:50:33.000868+00:00,2025-01-11 23:50:34.000893+00:00,1289.967140727673,1849548.8865281714,1.0000254729529843
2025-01-11 23:50:34.000893+00:00,2025-01-11 23:50:35.001254+00:00,1255.546851712604,1800188.2813251768,1.0003609170671552
2025-01-11 23:50:35.001254+00:00,2025-01-11 23:50:36.001285+00:00,1262.960797780604,1810825.7920875184,1.000031039933674
2025-01-11 23:50:36.001285+00:00,2025-01-11 23:50:37.001413+00:00,1269.838027008894,1820686.7640181168,1.0001275540562347
2025-01-11 23:50:37.001413+00:00,2025-01-11 23:50:38.001632+00:00,1168.7438593291954,1675729.7488366864,1.0002191589446738
2025-01-11 23:50:38.001632+00:00,2025-01-11 23:50:39.001643+00:00,1295.985579598963,1858173.3241491632,1.0000111269764602
2025-01-11 23:50:39.001643+00:00,2025-01-11 23:50:40.001773+00:00,1234.839021335585,1770504.1898337384,1.000130364089273
2025-01-11 23:50:40.001773+00:00,2025-01-11 23:50:41.002170+00:00,1244.5067659050555,1784365.8041240443,1.0003963289782405
2025-01-11 23:50:41.002170+00:00,2025-01-11 23:50:42.002353+00:00,1271.7670454437393,1823445.9922479426,1.0001831739209592
2025-01-11 23:50:42.002353+00:00,2025-01-11 23:50:43.002632+00:00,1279.6431075012238,1834738.2914387663,1.0002789000282064
2025-01-11 23:50:43.002632+00:00,2025-01-11 23:50:44.003146+00:00,1278.3423363747036,1832883.0440536959,1.000514465966262
2025-01-11 23:50:44.003146+00:00,2025-01-11 23:50:45.003249+00:00,1281.8688032358582,1837929.8914713645,1.0001023480435833
2025-01-11 23:50:45.003249+00:00,2025-01-11 23:50:46.004412+00:00,1185.6221422687659,1699932.4422109106,1.001162139000371
2025-01-11 23:50:46.004412+00:00,2025-01-11 23:50:47.004776+00:00,1205.559971750771,1728523.090707075,1.0003649990539998
2025-01-11 23:50:47.004776+00:00,2025-01-11 23:50:48.004814+00:00,1252.952316414227,1796473.6316324407,1.0000380569836125
2025-01-11 23:50:48.004814+00:00,2025-01-11 23:50:49.005837+00:00,1169.8036336674684,1677258.6558780563,1.0010227069724351
2025-01-11 23:50:49.005837+00:00,2025-01-11 23:50:50.006106+00:00,1218.6709247073984,1747314.1762187409,1.00027002801653
2025-01-11 23:50:50.006106+00:00,2025-01-11 23:50:51.006401+00:00,1256.6297102437375,1801747.0810808772,1.0002946689492092
2025-01-11 23:50:51.006401+00:00,2025-01-11 23:50:52.007095+00:00,1230.1466656783482,1763773.4967362205,1.000693685025908
