observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-11-22T19:22:06.126000Z,2025-11-22T19:22:06.146000Z,20.0 ms,159.39999999999998 ms,14.0 ms,1555.0 ms,45
2025-11-22T19:22:06.141000Z,2025-11-22T19:22:06.159000Z,18.0 ms,156.32608695652172 ms,14.0 ms,1555.0 ms,46
2025-11-22T19:22:11.129000Z,2025-11-22T19:22:11.151000Z,22.0 ms,153.46808510638297 ms,14.0 ms,1555.0 ms,47
2025-11-22T19:22:11.140000Z,2025-11-22T19:22:11.163000Z,23.0 ms,150.74999999999997 ms,14.0 ms,1555.0 ms,48
2025-11-22T19:22:16.132000Z,2025-11-22T19:22:16.151000Z,19.0 ms,148.06122448979588 ms,14.0 ms,1555.0 ms,49
2025-11-22T19:22:16.139000Z,2025-11-22T19:22:16.165000Z,26.0 ms,145.61999999999998 ms,14.0 ms,1555.0 ms,50
2025-11-22T19:22:21.130000Z,2025-11-22T19:22:21.146000Z,16.0 ms,143.078431372549 ms,14.0 ms,1555.0 ms,51
2025-11-22T19:22:21.138000Z,2025-11-22T19:22:21.161000Z,23.0 ms,140.76923076923072 ms,14.0 ms,1555.0 ms,52
2025-11-22T19:22:21.884000Z,2025-11-22T19:22:22.104000Z,220.0 ms,142.2641509433962 ms,14.0 ms,1555.0 ms,53
2025-11-22T19:22:21.884000Z,2025-11-22T19:22:22.842000Z,958.0 ms,157.37037037037032 ms,14.0 ms,1555.0 ms,54
2025-11-22T19:22:21.884000Z,2025-11-22T19:22:22.871000Z,987.0 ms,172.4545454545454 ms,14.0 ms,1555.0 ms,55
2025-11-22T19:22:22.119000Z,2025-11-22T19:22:22.918000Z,799.0 ms,183.64285714285708 ms,14.0 ms,1555.0 ms,56
2025-11-22T19:22:22.119000Z,2025-11-22T19:22:23.529000Z,1410.0 ms,205.15789473684205 ms,14.0 ms,1555.0 ms,57
2025-11-22T19:22:22.119000Z,2025-11-22T19:22:23.557000Z,1438.0 ms,226.41379310344826 ms,14.0 ms,1555.0 ms,58
2025-11-22T19:22:26.133000Z,2025-11-22T19:22:26.143000Z,10.0 ms,222.74576271186436 ms,10.0 ms,1555.0 ms,59
2025-11-22T19:22:26.141000Z,2025-11-22T19:22:26.155000Z,14.0 ms,219.26666666666662 ms,10.0 ms,1555.0 ms,60
2025-11-22T19:22:31.131000Z,2025-11-22T19:22:31.150000Z,19.0 ms,215.983606557377 ms,10.0 ms,1555.0 ms,61
2025-11-22T19:22:31.140000Z,2025-11-22T19:22:31.166000Z,26.0 ms,212.91935483870964 ms,10.0 ms,1555.0 ms,62
2025-11-22T19:22:36.130000Z,2025-11-22T19:22:36.151000Z,21.0 ms,209.87301587301585 ms,10.0 ms,1555.0 ms,63
2025-11-22T19:22:36.139000Z,2025-11-22T19:22:36.165000Z,26.0 ms,206.99999999999997 ms,10.0 ms,1555.0 ms,64
2025-11-22T19:22:41.129000Z,2025-11-22T19:22:41.151000Z,22.0 ms,204.15384615384613 ms,10.0 ms,1555.0 ms,65
2025-11-22T19:22:41.138000Z,2025-11-22T19:22:41.163000Z,25.0 ms,201.4393939393939 ms,10.0 ms,1555.0 ms,66
2025-11-22T19:22:46.132000Z,2025-11-22T19:22:46.150000Z,18.0 ms,198.7014925373134 ms,10.0 ms,1555.0 ms,67
2025-11-22T19:22:46.137000Z,2025-11-22T19:22:46.162000Z,25.0 ms,196.1470588235294 ms,10.0 ms,1555.0 ms,68
2025-11-22T19:22:51.130000Z,2025-11-22T19:22:51.145000Z,15.0 ms,193.52173913043478 ms,10.0 ms,1555.0 ms,69
2025-11-22T19:22:51.141000Z,2025-11-22T19:22:51.165000Z,24.0 ms,191.1 ms,10.0 ms,1555.0 ms,70
2025-11-22T19:22:56.133000Z,2025-11-22T19:22:56.150000Z,17.0 ms,188.64788732394365 ms,10.0 ms,1555.0 ms,71
2025-11-22T19:22:56.140000Z,2025-11-22T19:22:56.171000Z,31.0 ms,186.45833333333331 ms,10.0 ms,1555.0 ms,72
2025-11-22T19:23:01.132000Z,2025-11-22T19:23:01.146000Z,14.0 ms,184.0958904109589 ms,10.0 ms,1555.0 ms,73
2025-11-22T19:23:01.139000Z,2025-11-22T19:23:01.165000Z,26.0 ms,181.95945945945942 ms,10.0 ms,1555.0 ms,74
2025-11-22T19:23:06.131000Z,2025-11-22T19:23:06.150000Z,19.0 ms,179.78666666666666 ms,10.0 ms,1555.0 ms,75
2025-11-22T19:23:06.138000Z,2025-11-22T19:23:06.169000Z,31.0 ms,177.82894736842104 ms,10.0 ms,1555.0 ms,76
2025-11-22T19:23:11.129000Z,2025-11-22T19:23:11.152000Z,23.0 ms,175.81818181818178 ms,10.0 ms,1555.0 ms,77
2025-11-22T19:23:11.138000Z,2025-11-22T19:23:11.175000Z,37.0 ms,174.03846153846152 ms,10.0 ms,1555.0 ms,78
2025-11-22T19:23:16.132000Z,2025-11-22T19:23:16.151000Z,19.0 ms,172.07594936708858 ms,10.0 ms,1555.0 ms,79
2025-11-22T19:23:16.141000Z,2025-11-22T19:23:16.171000Z,30.0 ms,170.29999999999998 ms,10.0 ms,1555.0 ms,80
2025-11-22T19:23:21.130000Z,2025-11-22T19:23:21.146000Z,16.0 ms,168.39506172839506 ms,10.0 ms,1555.0 ms,81
2025-11-22T19:23:21.144000Z,2025-11-22T19:23:21.167000Z,23.0 ms,166.62195121951217 ms,10.0 ms,1555.0 ms,82
2025-11-22T19:23:22.412000Z,2025-11-22T19:23:22.629000Z,217.0 ms,167.2289156626506 ms,10.0 ms,1555.0 ms,83
2025-11-22T19:23:22.412000Z,2025-11-22T19:23:23.393000Z,981.0 ms,176.91666666666666 ms,10.0 ms,1555.0 ms,84
2025-11-22T19:23:22.412000Z,2025-11-22T19:23:23.420000Z,1008.0 ms,186.69411764705882 ms,10.0 ms,1555.0 ms,85
2025-11-22T19:23:22.633000Z,2025-11-22T19:23:23.477000Z,844.0 ms,194.3372093023256 ms,10.0 ms,1555.0 ms,86
2025-11-22T19:23:22.633000Z,2025-11-22T19:23:24.068000Z,1435.0 ms,208.59770114942526 ms,10.0 ms,1555.0 ms,87
2025-11-22T19:23:22.633000Z,2025-11-22T19:23:24.089000Z,1456.0 ms,222.77272727272725 ms,10.0 ms,1555.0 ms,88
2025-11-22T19:23:26.133000Z,2025-11-22T19:23:26.151000Z,18.0 ms,220.47191011235955 ms,10.0 ms,1555.0 ms,89
2025-11-22T19:23:26.144000Z,2025-11-22T19:23:26.164000Z,20.0 ms,218.24444444444444 ms,10.0 ms,1555.0 ms,90
2025-11-22T19:23:31.132000Z,2025-11-22T19:23:31.153000Z,21.0 ms,216.0769230769231 ms,10.0 ms,1555.0 ms,91
2025-11-22T19:23:31.144000Z,2025-11-22T19:23:31.164000Z,20.0 ms,213.94565217391303 ms,10.0 ms,1555.0 ms,92
2025-11-22T19:23:36.130000Z,2025-11-22T19:23:36.150000Z,20.0 ms,211.86021505376343 ms,10.0 ms,1555.0 ms,93
2025-11-22T19:23:36.143000Z,2025-11-22T19:23:36.163000Z,20.0 ms,209.8191489361702 ms,10.0 ms,1555.0 ms,94
2025-11-22T19:23:41.130000Z,2025-11-22T19:23:41.150000Z,20.0 ms,207.82105263157894 ms,10.0 ms,1555.0 ms,95
2025-11-22T19:23:41.142000Z,2025-11-22T19:23:41.164000Z,22.0 ms,205.88541666666663 ms,10.0 ms,1555.0 ms,96
2025-11-22T19:23:46.129000Z,2025-11-22T19:23:46.142000Z,13.0 ms,203.89690721649484 ms,10.0 ms,1555.0 ms,97
2025-11-22T19:23:46.145000Z,2025-11-22T19:23:46.159000Z,14.0 ms,201.95918367346937 ms,10.0 ms,1555.0 ms,98
2025-11-22T19:23:51.132000Z,2025-11-22T19:23:51.145000Z,13.0 ms,200.05050505050502 ms,10.0 ms,1555.0 ms,99
2025-11-22T19:23:51.144000Z,2025-11-22T19:23:51.157000Z,13.0 ms,198.18000000000004 ms,10.0 ms,1555.0 ms,100
2025-11-22T19:23:56.131000Z,2025-11-22T19:23:56.150000Z,19.0 ms,196.40594059405942 ms,10.0 ms,1555.0 ms,101
2025-11-22T19:23:56.143000Z,2025-11-22T19:23:56.161000Z,18.0 ms,194.65686274509804 ms,10.0 ms,1555.0 ms,102
2025-11-22T19:24:01.130000Z,2025-11-22T19:24:01.145000Z,15.0 ms,192.91262135922332 ms,10.0 ms,1555.0 ms,103
2025-11-22T19:24:01.142000Z,2025-11-22T19:24:01.158000Z,16.0 ms,191.21153846153845 ms,10.0 ms,1555.0 ms,104
2025-11-22T19:24:06.129000Z,2025-11-22T19:24:06.150000Z,21.0 ms,189.5904761904762 ms,10.0 ms,1555.0 ms,105
2025-11-22T19:24:06.142000Z,2025-11-22T19:24:06.169000Z,27.0 ms,188.0566037735849 ms,10.0 ms,1555.0 ms,106
2025-11-22T19:24:11.133000Z,2025-11-22T19:24:11.150000Z,17.0 ms,186.45794392523365 ms,10.0 ms,1555.0 ms,107
2025-11-22T19:24:11.145000Z,2025-11-22T19:24:11.162000Z,17.0 ms,184.88888888888889 ms,10.0 ms,1555.0 ms,108
2025-11-22T19:24:16.132000Z,2025-11-22T19:24:16.145000Z,13.0 ms,183.3119266055046 ms,10.0 ms,1555.0 ms,109
2025-11-22T19:24:16.148000Z,2025-11-22T19:24:16.158000Z,10.0 ms,181.73636363636368 ms,10.0 ms,1555.0 ms,110
