observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-22T23:03:26.895720Z,2025-04-22T23:03:26.996102Z,100.382 ms,100.382 ms,100.382 ms,100.382 ms,1
2025-04-22T23:03:31.888088Z,2025-04-22T23:03:31.945880Z,57.792 ms,79.087 ms,57.792 ms,100.382 ms,2
2025-04-22T23:03:36.887881Z,2025-04-22T23:03:36.940387Z,52.506 ms,70.22666666666667 ms,52.506 ms,100.382 ms,3
2025-04-22T23:03:41.887944Z,2025-04-22T23:03:41.944197Z,56.253 ms,66.73325 ms,52.506 ms,100.382 ms,4
2025-04-22T23:03:46.888034Z,2025-04-22T23:03:46.936989Z,48.955 ms,63.177599999999984 ms,48.955 ms,100.382 ms,5
2025-04-22T23:03:51.888156Z,2025-04-22T23:03:51.932984Z,44.828 ms,60.11933333333332 ms,44.828 ms,100.382 ms,6
2025-04-22T23:03:56.888570Z,2025-04-22T23:03:56.950265Z,61.695 ms,60.344428571428566 ms,44.828 ms,100.382 ms,7
2025-04-22T23:04:01.888211Z,2025-04-22T23:04:01.929922Z,41.711 ms,58.01524999999999 ms,41.711 ms,100.382 ms,8
2025-04-22T23:04:06.888088Z,2025-04-22T23:04:06.926307Z,38.219 ms,55.81566666666666 ms,38.219 ms,100.382 ms,9
2025-04-22T23:04:11.888238Z,2025-04-22T23:04:11.934061Z,45.823 ms,54.81639999999999 ms,38.219 ms,100.382 ms,10
2025-04-22T23:04:16.888231Z,2025-04-22T23:04:16.925895Z,37.664 ms,53.2570909090909 ms,37.664 ms,100.382 ms,11
2025-04-22T23:04:21.888162Z,2025-04-22T23:04:21.920393Z,32.231 ms,51.50491666666666 ms,32.231 ms,100.382 ms,12
2025-04-22T23:04:26.888319Z,2025-04-22T23:04:26.921609Z,33.29 ms,50.10376923076923 ms,32.231 ms,100.382 ms,13
2025-04-22T23:04:31.888312Z,2025-04-22T23:04:31.922538Z,34.226 ms,48.96964285714285 ms,32.231 ms,100.382 ms,14
2025-04-22T23:04:36.888290Z,2025-04-22T23:04:36.919224Z,30.934 ms,47.767266666666664 ms,30.934 ms,100.382 ms,15
2025-04-22T23:04:41.889110Z,2025-04-22T23:04:41.926365Z,37.255 ms,47.11025 ms,30.934 ms,100.382 ms,16
2025-04-22T23:04:46.888628Z,2025-04-22T23:04:46.923756Z,35.128 ms,46.40541176470588 ms,30.934 ms,100.382 ms,17
2025-04-22T23:04:51.888578Z,2025-04-22T23:04:51.928907Z,40.32899999999999 ms,46.06783333333333 ms,30.934 ms,100.382 ms,18
2025-04-22T23:04:56.888498Z,2025-04-22T23:04:56.924540Z,36.041999999999994 ms,45.54015789473684 ms,30.934 ms,100.382 ms,19
2025-04-22T23:05:01.889285Z,2025-04-22T23:05:01.915326Z,26.041 ms,44.5652 ms,26.041 ms,100.382 ms,20
2025-04-22T23:05:06.888619Z,2025-04-22T23:05:06.925751Z,37.132 ms,44.211238095238095 ms,26.041 ms,100.382 ms,21
2025-04-22T23:05:11.889091Z,2025-04-22T23:05:11.922415Z,33.324 ms,43.71636363636364 ms,26.041 ms,100.382 ms,22
2025-04-22T23:05:16.889026Z,2025-04-22T23:05:16.929737Z,40.711 ms,43.58569565217392 ms,26.041 ms,100.382 ms,23
2025-04-22T23:05:21.890420Z,2025-04-22T23:05:21.919927Z,29.506999999999998 ms,42.99908333333333 ms,26.041 ms,100.382 ms,24
2025-04-22T23:05:26.888782Z,2025-04-22T23:05:26.916219Z,27.437 ms,42.3766 ms,26.041 ms,100.382 ms,25
2025-04-22T23:05:31.888963Z,2025-04-22T23:05:31.920907Z,31.944 ms,41.975346153846154 ms,26.041 ms,100.382 ms,26
2025-04-22T23:05:36.889221Z,2025-04-22T23:05:36.918625Z,29.404 ms,41.50974074074074 ms,26.041 ms,100.382 ms,27
2025-04-22T23:05:41.889088Z,2025-04-22T23:05:41.920458Z,31.37 ms,41.14760714285714 ms,26.041 ms,100.382 ms,28
2025-04-22T23:05:46.889116Z,2025-04-22T23:05:46.920074Z,30.958 ms,40.796241379310345 ms,26.041 ms,100.382 ms,29
2025-04-22T23:05:51.889702Z,2025-04-22T23:05:51.922167Z,32.465 ms,40.51853333333333 ms,26.041 ms,100.382 ms,30
2025-04-22T23:05:56.889578Z,2025-04-22T23:05:56.921245Z,31.667 ms,40.233 ms,26.041 ms,100.382 ms,31
2025-04-22T23:06:01.889997Z,2025-04-22T23:06:01.917146Z,27.149 ms,39.824125 ms,26.041 ms,100.382 ms,32
2025-04-22T23:06:06.892994Z,2025-04-22T23:06:06.925003Z,32.009 ms,39.587303030303026 ms,26.041 ms,100.382 ms,33
2025-04-22T23:06:11.891652Z,2025-04-22T23:06:11.917760Z,26.108 ms,39.190852941176466 ms,26.041 ms,100.382 ms,34
2025-04-22T23:06:16.890086Z,2025-04-22T23:06:16.922588Z,32.502 ms,38.99974285714286 ms,26.041 ms,100.382 ms,35
2025-04-22T23:06:21.890676Z,2025-04-22T23:06:21.921269Z,30.593 ms,38.76622222222223 ms,26.041 ms,100.382 ms,36
2025-04-22T23:06:26.890261Z,2025-04-22T23:06:26.915686Z,25.425 ms,38.40564864864866 ms,25.425 ms,100.382 ms,37
2025-04-22T23:06:31.896752Z,2025-04-22T23:06:31.920958Z,24.206 ms,38.031973684210534 ms,24.206 ms,100.382 ms,38
2025-04-22T23:06:36.890542Z,2025-04-22T23:06:36.920931Z,30.389 ms,37.836 ms,24.206 ms,100.382 ms,39
2025-04-22T23:06:41.890419Z,2025-04-22T23:06:41.922098Z,31.679 ms,37.682075000000005 ms,24.206 ms,100.382 ms,40
2025-04-22T23:06:46.890570Z,2025-04-22T23:06:46.920227Z,29.657 ms,37.48634146341464 ms,24.206 ms,100.382 ms,41
2025-04-22T23:06:51.891252Z,2025-04-22T23:06:51.929569Z,38.317 ms,37.50611904761905 ms,24.206 ms,100.382 ms,42
2025-04-22T23:06:56.890568Z,2025-04-22T23:06:56.915225Z,24.657 ms,37.2073023255814 ms,24.206 ms,100.382 ms,43
2025-04-22T23:07:01.891463Z,2025-04-22T23:07:01.913702Z,22.238999999999997 ms,36.867113636363634 ms,22.238999999999997 ms,100.382 ms,44
2025-04-22T23:07:06.891176Z,2025-04-22T23:07:06.924933Z,33.757000000000005 ms,36.797999999999995 ms,22.238999999999997 ms,100.382 ms,45
2025-04-22T23:07:11.891654Z,2025-04-22T23:07:11.929060Z,37.406 ms,36.81121739130435 ms,22.238999999999997 ms,100.382 ms,46
2025-04-22T23:07:16.890775Z,2025-04-22T23:07:16.911796Z,21.021 ms,36.475255319148935 ms,21.021 ms,100.382 ms,47
2025-04-22T23:07:21.892020Z,2025-04-22T23:07:21.920840Z,28.819999999999997 ms,36.31577083333334 ms,21.021 ms,100.382 ms,48
2025-04-22T23:07:26.890847Z,2025-04-22T23:07:26.925707Z,34.86 ms,36.2860612244898 ms,21.021 ms,100.382 ms,49
2025-04-22T23:07:31.890903Z,2025-04-22T23:07:31.919007Z,28.104 ms,36.122420000000005 ms,21.021 ms,100.382 ms,50
2025-04-22T23:07:36.890776Z,2025-04-22T23:07:36.926785Z,36.009 ms,36.12019607843137 ms,21.021 ms,100.382 ms,51
2025-04-22T23:07:41.892017Z,2025-04-22T23:07:41.925489Z,33.472 ms,36.06926923076923 ms,21.021 ms,100.382 ms,52
2025-04-22T23:07:46.891108Z,2025-04-22T23:07:46.918345Z,27.237000000000002 ms,35.90262264150943 ms,21.021 ms,100.382 ms,53
2025-04-22T23:07:51.891016Z,2025-04-22T23:07:51.912309Z,21.293 ms,35.632074074074076 ms,21.021 ms,100.382 ms,54
2025-04-22T23:07:56.890929Z,2025-04-22T23:07:56.920497Z,29.568 ms,35.52181818181818 ms,21.021 ms,100.382 ms,55
2025-04-22T23:08:01.891075Z,2025-04-22T23:08:01.919076Z,28.001 ms,35.38751785714285 ms,21.021 ms,100.382 ms,56
2025-04-22T23:08:06.891020Z,2025-04-22T23:08:06.914928Z,23.907999999999998 ms,35.18612280701753 ms,21.021 ms,100.382 ms,57
2025-04-22T23:08:11.891858Z,2025-04-22T23:08:11.920376Z,28.518 ms,35.07115517241379 ms,21.021 ms,100.382 ms,58
2025-04-22T23:08:16.891242Z,2025-04-22T23:08:16.930066Z,38.824 ms,35.134762711864404 ms,21.021 ms,100.382 ms,59
