observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-05-21T18:45:30.508170Z,2025-05-21T18:45:30.579000Z,70.83 ms,70.83 ms,70.83 ms,70.83 ms,1
2025-05-21T18:45:35.506178Z,2025-05-21T18:45:35.536000Z,29.822000000000003 ms,50.326 ms,29.822000000000003 ms,70.83 ms,2
2025-05-21T18:45:40.506052Z,2025-05-21T18:45:40.536000Z,29.948 ms,43.53333333333333 ms,29.822000000000003 ms,70.83 ms,3
2025-05-21T18:45:45.506148Z,2025-05-21T18:45:45.532000Z,25.852 ms,39.11299999999999 ms,25.852 ms,70.83 ms,4
