observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-22T23:03:26.895720Z,2025-04-22T23:03:26.952000Z,56.279999999999994 ms,56.279999999999994 ms,56.279999999999994 ms,56.279999999999994 ms,1
2025-04-22T23:03:31.888088Z,2025-04-22T23:03:31.920000Z,31.912000000000003 ms,44.096 ms,31.912000000000003 ms,56.279999999999994 ms,2
2025-04-22T23:03:36.887881Z,2025-04-22T23:03:36.913000Z,25.119 ms,37.770333333333326 ms,25.119 ms,56.279999999999994 ms,3
2025-04-22T23:03:41.887944Z,2025-04-22T23:03:41.910000Z,22.056 ms,33.84175 ms,22.056 ms,56.279999999999994 ms,4
2025-04-22T23:03:46.888034Z,2025-04-22T23:03:46.913000Z,24.965999999999998 ms,32.066599999999994 ms,22.056 ms,56.279999999999994 ms,5
2025-04-22T23:03:51.888156Z,2025-04-22T23:03:51.908000Z,19.844 ms,30.0295 ms,19.844 ms,56.279999999999994 ms,6
2025-04-22T23:03:56.888570Z,2025-04-22T23:03:56.919000Z,30.43 ms,30.086714285714283 ms,19.844 ms,56.279999999999994 ms,7
2025-04-22T23:04:01.888211Z,2025-04-22T23:04:01.904000Z,15.789000000000001 ms,28.2995 ms,15.789000000000001 ms,56.279999999999994 ms,8
2025-04-22T23:04:06.888088Z,2025-04-22T23:04:06.904000Z,15.911999999999999 ms,26.92311111111111 ms,15.789000000000001 ms,56.279999999999994 ms,9
2025-04-22T23:04:11.888238Z,2025-04-22T23:04:11.905000Z,16.762 ms,25.907000000000004 ms,15.789000000000001 ms,56.279999999999994 ms,10
2025-04-22T23:04:16.888231Z,2025-04-22T23:04:16.909000Z,20.769 ms,25.439909090909094 ms,15.789000000000001 ms,56.279999999999994 ms,11
2025-04-22T23:04:21.888162Z,2025-04-22T23:04:21.903000Z,14.838000000000001 ms,24.556416666666667 ms,14.838000000000001 ms,56.279999999999994 ms,12
2025-04-22T23:04:26.888319Z,2025-04-22T23:04:26.903000Z,14.681 ms,23.796769230769232 ms,14.681 ms,56.279999999999994 ms,13
2025-04-22T23:04:31.888312Z,2025-04-22T23:04:31.904000Z,15.688 ms,23.21757142857143 ms,14.681 ms,56.279999999999994 ms,14
2025-04-22T23:04:36.888290Z,2025-04-22T23:04:36.904000Z,15.709999999999999 ms,22.717066666666668 ms,14.681 ms,56.279999999999994 ms,15
2025-04-22T23:04:41.889110Z,2025-04-22T23:04:41.907000Z,17.89 ms,22.415375 ms,14.681 ms,56.279999999999994 ms,16
2025-04-22T23:04:46.888628Z,2025-04-22T23:04:46.903000Z,14.372 ms,21.942235294117648 ms,14.372 ms,56.279999999999994 ms,17
2025-04-22T23:04:51.888578Z,2025-04-22T23:04:51.904000Z,15.422 ms,21.580000000000002 ms,14.372 ms,56.279999999999994 ms,18
2025-04-22T23:04:56.888498Z,2025-04-22T23:04:56.903000Z,14.501999999999999 ms,21.207473684210527 ms,14.372 ms,56.279999999999994 ms,19
2025-04-22T23:05:01.889285Z,2025-04-22T23:05:01.903000Z,13.715 ms,20.83285 ms,13.715 ms,56.279999999999994 ms,20
2025-04-22T23:05:06.888619Z,2025-04-22T23:05:06.903000Z,14.381 ms,20.525619047619045 ms,13.715 ms,56.279999999999994 ms,21
2025-04-22T23:05:11.889091Z,2025-04-22T23:05:11.907000Z,17.909000000000002 ms,20.406681818181816 ms,13.715 ms,56.279999999999994 ms,22
2025-04-22T23:05:16.889026Z,2025-04-22T23:05:16.902000Z,12.974 ms,20.083521739130433 ms,12.974 ms,56.279999999999994 ms,23
