observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-26T09:45:57.756320Z,2025-04-26T09:45:57.757492Z,1.1720000000000002 ms,2.0698673469387754 ms,1.045 ms,16.089 ms,98
2025-04-26T09:45:57.795708Z,2025-04-26T09:45:57.796838Z,1.13 ms,2.060373737373737 ms,1.045 ms,16.089 ms,99
2025-04-26T09:45:57.836219Z,2025-04-26T09:45:57.841340Z,5.1209999999999996 ms,2.0909799999999996 ms,1.045 ms,16.089 ms,100
2025-04-26T09:45:57.890355Z,2025-04-26T09:45:57.891530Z,1.175 ms,2.0819108910891084 ms,1.045 ms,16.089 ms,101
2025-04-26T09:45:57.929723Z,2025-04-26T09:45:57.930904Z,1.181 ms,2.0730784313725485 ms,1.045 ms,16.089 ms,102
2025-04-26T09:45:57.969541Z,2025-04-26T09:45:57.970702Z,1.161 ms,2.0642233009708733 ms,1.045 ms,16.089 ms,103
2025-04-26T09:45:58.008559Z,2025-04-26T09:45:58.009796Z,1.237 ms,2.05626923076923 ms,1.045 ms,16.089 ms,104
2025-04-26T09:45:58.049847Z,2025-04-26T09:45:58.054919Z,5.072 ms,2.0849904761904754 ms,1.045 ms,16.089 ms,105
2025-04-26T09:45:58.091554Z,2025-04-26T09:45:58.092664Z,1.11 ms,2.075792452830188 ms,1.045 ms,16.089 ms,106
2025-04-26T09:46:01.253748Z,2025-04-26T09:46:01.254846Z,1.098 ms,2.0666542056074757 ms,1.045 ms,16.089 ms,107
2025-04-26T09:46:01.290910Z,2025-04-26T09:46:01.291968Z,1.0579999999999998 ms,2.0573148148148137 ms,1.045 ms,16.089 ms,108
2025-04-26T09:46:01.328990Z,2025-04-26T09:46:01.330146Z,1.156 ms,2.049045871559632 ms,1.045 ms,16.089 ms,109
2025-04-26T09:46:01.366673Z,2025-04-26T09:46:01.370966Z,4.293 ms,2.0694454545454533 ms,1.045 ms,16.089 ms,110
2025-04-26T09:46:01.421411Z,2025-04-26T09:46:01.422702Z,1.2910000000000001 ms,2.0624324324324315 ms,1.045 ms,16.089 ms,111
2025-04-26T09:46:01.459753Z,2025-04-26T09:46:01.460889Z,1.1360000000000001 ms,2.0541607142857132 ms,1.045 ms,16.089 ms,112
2025-04-26T09:46:01.497323Z,2025-04-26T09:46:01.498378Z,1.055 ms,2.0453185840707957 ms,1.045 ms,16.089 ms,113
2025-04-26T09:46:01.535099Z,2025-04-26T09:46:01.536264Z,1.165 ms,2.037596491228069 ms,1.045 ms,16.089 ms,114
2025-04-26T09:46:01.571834Z,2025-04-26T09:46:01.576146Z,4.312 ms,2.057373913043477 ms,1.045 ms,16.089 ms,115
2025-04-26T09:46:01.609086Z,2025-04-26T09:46:01.610299Z,1.213 ms,2.050094827586206 ms,1.045 ms,16.089 ms,116
2025-04-26T09:46:01.645415Z,2025-04-26T09:46:01.646733Z,1.3179999999999998 ms,2.043837606837606 ms,1.045 ms,16.089 ms,117
2025-04-26T09:46:01.681433Z,2025-04-26T09:46:01.682573Z,1.14 ms,2.036177966101694 ms,1.045 ms,16.089 ms,118
2025-04-26T09:46:01.718219Z,2025-04-26T09:46:01.719282Z,1.063 ms,2.0279999999999996 ms,1.045 ms,16.089 ms,119
2025-04-26T09:46:01.754206Z,2025-04-26T09:46:01.758806Z,4.6 ms,2.0494333333333326 ms,1.045 ms,16.089 ms,120
2025-04-26T09:46:01.803245Z,2025-04-26T09:46:01.804274Z,1.029 ms,2.0409999999999995 ms,1.029 ms,16.089 ms,121
2025-04-26T09:46:01.841162Z,2025-04-26T09:46:01.842425Z,1.2630000000000001 ms,2.034622950819671 ms,1.029 ms,16.089 ms,122
2025-04-26T09:46:01.879346Z,2025-04-26T09:46:01.880438Z,1.092 ms,2.026959349593495 ms,1.029 ms,16.089 ms,123
2025-04-26T09:46:01.916673Z,2025-04-26T09:46:01.917948Z,1.2750000000000001 ms,2.020895161290322 ms,1.029 ms,16.089 ms,124
2025-04-26T09:46:01.952117Z,2025-04-26T09:46:01.956857Z,4.74 ms,2.0426479999999994 ms,1.029 ms,16.089 ms,125
2025-04-26T09:46:01.990317Z,2025-04-26T09:46:01.991338Z,1.021 ms,2.034539682539682 ms,1.021 ms,16.089 ms,126
2025-04-26T09:46:06.257723Z,2025-04-26T09:46:06.258978Z,1.2550000000000001 ms,2.028401574803149 ms,1.021 ms,16.089 ms,127
2025-04-26T09:46:06.295082Z,2025-04-26T09:46:06.296192Z,1.11 ms,2.0212265624999994 ms,1.021 ms,16.089 ms,128
2025-04-26T09:46:06.329883Z,2025-04-26T09:46:06.330943Z,1.06 ms,2.0137751937984487 ms,1.021 ms,16.089 ms,129
2025-04-26T09:46:06.364640Z,2025-04-26T09:46:06.369020Z,4.38 ms,2.0319769230769227 ms,1.021 ms,16.089 ms,130
2025-04-26T09:46:06.414582Z,2025-04-26T09:46:06.415681Z,1.099 ms,2.0248549618320606 ms,1.021 ms,16.089 ms,131
2025-04-26T09:46:06.451668Z,2025-04-26T09:46:06.452769Z,1.101 ms,2.0178560606060603 ms,1.021 ms,16.089 ms,132
2025-04-26T09:46:06.490092Z,2025-04-26T09:46:06.491493Z,1.4009999999999998 ms,2.0132180451127812 ms,1.021 ms,16.089 ms,133
2025-04-26T09:46:06.530640Z,2025-04-26T09:46:06.531984Z,1.3439999999999999 ms,2.0082238805970145 ms,1.021 ms,16.089 ms,134
2025-04-26T09:46:06.572118Z,2025-04-26T09:46:06.578834Z,6.715999999999999 ms,2.043096296296296 ms,1.021 ms,16.089 ms,135
2025-04-26T09:46:06.614379Z,2025-04-26T09:46:06.615601Z,1.222 ms,2.0370588235294114 ms,1.021 ms,16.089 ms,136
2025-04-26T09:46:06.652478Z,2025-04-26T09:46:06.653676Z,1.198 ms,2.0309343065693426 ms,1.021 ms,16.089 ms,137
2025-04-26T09:46:06.690230Z,2025-04-26T09:46:06.691564Z,1.3339999999999999 ms,2.0258840579710142 ms,1.021 ms,16.089 ms,138
2025-04-26T09:46:06.729726Z,2025-04-26T09:46:06.730841Z,1.1150000000000002 ms,2.019330935251798 ms,1.021 ms,16.089 ms,139
2025-04-26T09:46:06.770310Z,2025-04-26T09:46:06.776450Z,6.14 ms,2.048764285714285 ms,1.021 ms,16.089 ms,140
2025-04-26T09:46:06.822753Z,2025-04-26T09:46:06.823919Z,1.166 ms,2.04250354609929 ms,1.021 ms,16.089 ms,141
2025-04-26T09:46:06.864814Z,2025-04-26T09:46:06.865960Z,1.1460000000000001 ms,2.0361901408450693 ms,1.021 ms,16.089 ms,142
2025-04-26T09:46:06.905330Z,2025-04-26T09:46:06.906440Z,1.11 ms,2.0297132867132857 ms,1.021 ms,16.089 ms,143
2025-04-26T09:46:06.947816Z,2025-04-26T09:46:06.948836Z,1.02 ms,2.0227013888888883 ms,1.02 ms,16.089 ms,144
2025-04-26T09:46:06.990160Z,2025-04-26T09:46:06.995902Z,5.742 ms,2.0483517241379303 ms,1.02 ms,16.089 ms,145
2025-04-26T09:46:07.033202Z,2025-04-26T09:46:07.034492Z,1.2899999999999998 ms,2.043157534246575 ms,1.02 ms,16.089 ms,146
2025-04-26T09:46:07.068834Z,2025-04-26T09:46:07.070082Z,1.248 ms,2.037748299319728 ms,1.02 ms,16.089 ms,147
2025-04-26T09:46:07.104617Z,2025-04-26T09:46:07.105894Z,1.277 ms,2.0326081081081075 ms,1.02 ms,16.089 ms,148
2025-04-26T09:46:07.141822Z,2025-04-26T09:46:07.143035Z,1.213 ms,2.0271073825503354 ms,1.02 ms,16.089 ms,149
2025-04-26T09:46:07.179117Z,2025-04-26T09:46:07.196358Z,17.241 ms,2.128533333333333 ms,1.02 ms,17.241 ms,150
2025-04-26T09:46:07.233069Z,2025-04-26T09:46:07.239680Z,6.611 ms,2.158218543046357 ms,1.02 ms,17.241 ms,151
2025-04-26T09:46:07.286097Z,2025-04-26T09:46:07.287264Z,1.167 ms,2.151697368421052 ms,1.02 ms,17.241 ms,152
2025-04-26T09:46:07.326912Z,2025-04-26T09:46:07.328177Z,1.2650000000000001 ms,2.1459019607843133 ms,1.02 ms,17.241 ms,153
2025-04-26T09:46:07.365991Z,2025-04-26T09:46:07.367074Z,1.083 ms,2.1389999999999993 ms,1.02 ms,17.241 ms,154
2025-04-26T09:46:07.400849Z,2025-04-26T09:46:07.404965Z,4.116 ms,2.1517548387096768 ms,1.02 ms,17.241 ms,155
2025-04-26T09:46:07.437014Z,2025-04-26T09:46:07.438089Z,1.075 ms,2.1448525641025635 ms,1.02 ms,17.241 ms,156
