observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-26T10:27:56.073968Z,2025-04-26T10:27:56.228507Z,154.53900000000002 ms,154.53900000000002 ms,154.53900000000002 ms,154.53900000000002 ms,1
2025-04-26T10:27:56.263605Z,2025-04-26T10:27:56.383518Z,119.91300000000001 ms,137.22600000000003 ms,119.91300000000001 ms,154.53900000000002 ms,2
2025-04-26T10:27:56.402654Z,2025-04-26T10:27:56.488272Z,85.618 ms,120.02333333333333 ms,85.618 ms,154.53900000000002 ms,3
2025-04-26T10:27:56.535327Z,2025-04-26T10:27:56.608546Z,73.21900000000001 ms,108.32225000000001 ms,73.21900000000001 ms,154.53900000000002 ms,4
2025-04-26T10:27:56.681798Z,2025-04-26T10:27:56.737258Z,55.46 ms,97.74980000000001 ms,55.46 ms,154.53900000000002 ms,5
2025-04-26T10:27:56.763713Z,2025-04-26T10:27:56.825126Z,61.413000000000004 ms,91.69366666666667 ms,55.46 ms,154.53900000000002 ms,6
2025-04-26T10:27:56.846608Z,2025-04-26T10:27:56.909361Z,62.753 ms,87.55928571428572 ms,55.46 ms,154.53900000000002 ms,7
2025-04-26T10:27:56.924507Z,2025-04-26T10:27:56.976753Z,52.246 ms,83.14512500000001 ms,52.246 ms,154.53900000000002 ms,8
2025-04-26T10:27:57.016589Z,2025-04-26T10:27:57.093357Z,76.768 ms,82.43655555555557 ms,52.246 ms,154.53900000000002 ms,9
2025-04-26T10:27:57.095427Z,2025-04-26T10:27:57.146434Z,51.007 ms,79.29360000000001 ms,51.007 ms,154.53900000000002 ms,10
2025-04-26T10:27:57.178200Z,2025-04-26T10:27:57.220742Z,42.542 ms,75.95254545454546 ms,42.542 ms,154.53900000000002 ms,11
2025-04-26T10:27:57.278782Z,2025-04-26T10:27:57.334331Z,55.549 ms,74.25225 ms,42.542 ms,154.53900000000002 ms,12
2025-04-26T10:27:57.350691Z,2025-04-26T10:27:57.387150Z,36.458999999999996 ms,71.34507692307693 ms,36.458999999999996 ms,154.53900000000002 ms,13
2025-04-26T10:27:57.420335Z,2025-04-26T10:27:57.454068Z,33.733 ms,68.6585 ms,33.733 ms,154.53900000000002 ms,14
2025-04-26T10:27:57.487345Z,2025-04-26T10:27:57.558188Z,70.843 ms,68.80413333333334 ms,33.733 ms,154.53900000000002 ms,15
2025-04-26T10:27:57.568088Z,2025-04-26T10:27:57.614280Z,46.192 ms,67.39087500000001 ms,33.733 ms,154.53900000000002 ms,16
2025-04-26T10:27:57.636030Z,2025-04-26T10:27:57.692416Z,56.385999999999996 ms,66.74352941176471 ms,33.733 ms,154.53900000000002 ms,17
2025-04-26T10:27:57.715518Z,2025-04-26T10:27:57.756306Z,40.788 ms,65.30155555555555 ms,33.733 ms,154.53900000000002 ms,18
2025-04-26T10:27:57.799118Z,2025-04-26T10:27:57.842686Z,43.568000000000005 ms,64.15768421052633 ms,33.733 ms,154.53900000000002 ms,19
2025-04-26T10:27:57.897197Z,2025-04-26T10:27:57.918554Z,21.357 ms,62.01765000000002 ms,21.357 ms,154.53900000000002 ms,20
2025-04-26T10:27:57.968195Z,2025-04-26T10:27:57.992482Z,24.287 ms,60.22095238095239 ms,21.357 ms,154.53900000000002 ms,21
2025-04-26T10:27:58.030836Z,2025-04-26T10:27:58.102631Z,71.795 ms,60.747045454545464 ms,21.357 ms,154.53900000000002 ms,22
2025-04-26T10:27:58.097119Z,2025-04-26T10:27:58.140057Z,42.937999999999995 ms,59.97273913043479 ms,21.357 ms,154.53900000000002 ms,23
2025-04-26T10:27:58.169378Z,2025-04-26T10:27:58.206869Z,37.491 ms,59.03600000000001 ms,21.357 ms,154.53900000000002 ms,24
2025-04-26T10:27:58.231936Z,2025-04-26T10:27:58.268187Z,36.251 ms,58.12460000000001 ms,21.357 ms,154.53900000000002 ms,25
2025-04-26T10:27:58.291891Z,2025-04-26T10:27:58.331713Z,39.822 ms,57.42065384615385 ms,21.357 ms,154.53900000000002 ms,26
2025-04-26T10:27:58.375801Z,2025-04-26T10:27:58.426113Z,50.312000000000005 ms,57.15737037037037 ms,21.357 ms,154.53900000000002 ms,27
2025-04-26T10:27:58.469756Z,2025-04-26T10:27:58.516268Z,46.512 ms,56.77717857142858 ms,21.357 ms,154.53900000000002 ms,28
2025-04-26T10:27:58.537127Z,2025-04-26T10:27:58.553704Z,16.577 ms,55.39096551724139 ms,16.577 ms,154.53900000000002 ms,29
