observed_at,iteration_started_at,iteration_finished_at,processing_time_since_observed_at,mean_processing_time_since_observed_at,min_processing_time_since_observed_at,max_processing_time_since_observed_at,query_execution_time,mean_execution_time,min_execution_time,max_execution_time,notifications_received
2025-04-23T05:37:05.915041Z,2025-04-23T05:37:05.581597Z,2025-04-23T05:37:05.975734Z,60.693 ms,58.07827835051543 ms,46.448 ms,156.24699999999999 ms,394.137 ms,395.9973505154639 ms,345.6 ms,674.227 ms,97
2025-04-23T05:37:11.352570Z,2025-04-23T05:37:11.003867Z,2025-04-23T05:37:11.401833Z,49.263 ms,57.988326530612206 ms,46.448 ms,156.24699999999999 ms,397.966 ms,396.0174387755102 ms,345.6 ms,674.227 ms,98
2025-04-23T05:37:16.733820Z,2025-04-23T05:37:16.428131Z,2025-04-23T05:37:16.805159Z,71.339 ms,58.123181818181784 ms,46.448 ms,156.24699999999999 ms,377.02799999999996 ms,395.8256262626263 ms,345.6 ms,674.227 ms,99
2025-04-23T05:37:22.141865Z,2025-04-23T05:37:21.834302Z,2025-04-23T05:37:22.188301Z,46.436 ms,58.006309999999964 ms,46.436 ms,156.24699999999999 ms,353.999 ms,395.40736000000004 ms,345.6 ms,674.227 ms,100
2025-04-23T05:37:27.552132Z,2025-04-23T05:37:27.217380Z,2025-04-23T05:37:27.611324Z,59.192 ms,58.01804950495047 ms,46.436 ms,156.24699999999999 ms,393.944 ms,395.3928712871287 ms,345.6 ms,674.227 ms,101
2025-04-23T05:37:32.952449Z,2025-04-23T05:37:32.638301Z,2025-04-23T05:37:33.009688Z,57.239 ms,58.01041176470585 ms,46.436 ms,156.24699999999999 ms,371.387 ms,395.15751960784314 ms,345.6 ms,674.227 ms,102
2025-04-23T05:37:38.383898Z,2025-04-23T05:37:38.038331Z,2025-04-23T05:37:38.434350Z,50.452 ms,57.93702912621356 ms,46.436 ms,156.24699999999999 ms,396.019 ms,395.16588349514564 ms,345.6 ms,674.227 ms,103
2025-04-23T05:37:43.805054Z,2025-04-23T05:37:43.465019Z,2025-04-23T05:37:43.857836Z,52.782000000000004 ms,57.88746153846151 ms,46.436 ms,156.24699999999999 ms,392.817 ms,395.1432980769231 ms,345.6 ms,674.227 ms,104
2025-04-23T05:37:49.197868Z,2025-04-23T05:37:48.886319Z,2025-04-23T05:37:49.263949Z,66.081 ms,57.9654952380952 ms,46.436 ms,156.24699999999999 ms,377.63 ms,394.97650476190483 ms,345.6 ms,674.227 ms,105
2025-04-23T05:37:54.597900Z,2025-04-23T05:37:54.290294Z,2025-04-23T05:37:54.648572Z,50.672000000000004 ms,57.896688679245244 ms,46.436 ms,156.24699999999999 ms,358.27799999999996 ms,394.6302924528302 ms,345.6 ms,674.227 ms,106
