current_time,start_time,throughput_records,throughput_bytes,throughput_interval
2025-04-07 19:37:59.197060+00:00,2025-04-07 19:38:00.405959+00:00,6.617582222902363,8980.059076478507,1.2089007330068853
2025-04-07 19:38:00.405959+00:00,2025-04-07 19:38:01.420735+00:00,28.57775360288216,38780.01163911109,1.0147753529890906
2025-04-07 19:38:01.420735+00:00,2025-04-07 19:38:02.437513+00:00,42.29047173656036,57388.170146512406,1.016777497017756
2025-04-07 19:38:02.437513+00:00,2025-04-07 19:38:03.443960+00:00,52.66048594668917,71460.2794296572,1.0064472259837203
2025-04-07 19:38:03.443960+00:00,2025-04-07 19:38:04.457686+00:00,63.133400077841806,85672.02390563133,1.0137264890072402
2025-04-07 19:38:04.457686+00:00,2025-04-07 19:38:05.458655+00:00,68.93317604146647,93542.31988827,1.0009694019972812
2025-04-07 19:38:05.458655+00:00,2025-04-07 19:38:06.466289+00:00,73.43939946324298,99578.86355057213,1.0076335119956639
2025-04-07 19:38:06.466289+00:00,2025-04-07 19:38:07.468508+00:00,74.8338845668041,101520.645588454,1.002219788992079
2025-04-07 19:38:07.468508+00:00,2025-04-07 19:38:08.476841+00:00,74.38021259757562,100933.94849491012,1.0083326919993851
2025-04-07 19:38:08.476841+00:00,2025-04-07 19:38:09.488460+00:00,72.16159177297024,97923.28003592062,1.0116184829967096
2025-04-07 19:38:09.488460+00:00,2025-04-07 19:38:10.496190+00:00,65.49370185362206,88874.95341536513,1.0077304860169534
2025-04-07 19:38:10.496190+00:00,2025-04-07 19:38:11.509276+00:00,73.04419732107769,99120.97576470242,1.0130852650036104
2025-04-07 19:38:11.509276+00:00,2025-04-07 19:38:12.512872+00:00,76.7240755971698,104114.57058535943,1.0035963209811598
2025-04-07 19:38:12.512872+00:00,2025-04-07 19:38:13.517888+00:00,72.63565707426005,98566.58664977089,1.0050160340033472
2025-04-07 19:38:13.517888+00:00,2025-04-07 19:38:14.532036+00:00,73.95368084109127,100355.14490136085,1.0141483040060848
2025-04-07 19:38:14.532036+00:00,2025-04-07 19:38:15.537347+00:00,73.60913600354766,99853.77714297471,1.0053099929937162
2025-04-07 19:38:15.537347+00:00,2025-04-07 19:38:16.542723+00:00,73.60429140496328,99807.4191451302,1.005376162007451
2025-04-07 19:38:16.542723+00:00,2025-04-07 19:38:17.549516+00:00,68.53441910031985,93001.20671913405,1.0067933879909106
2025-04-07 19:38:17.549516+00:00,2025-04-07 19:38:18.561535+00:00,71.14489653994416,96543.62460470422,1.0120191820024047
2025-04-07 19:38:18.561535+00:00,2025-04-07 19:38:19.572053+00:00,77.18808401669892,104744.23001066045,1.0105186699947808
2025-04-07 19:38:19.572053+00:00,2025-04-07 19:38:20.582958+00:00,69.24496460705186,93965.41697176936,1.0109038310183678
2025-04-07 19:38:20.582958+00:00,2025-04-07 19:38:21.583186+00:00,78.98192632887529,107178.47402828377,1.00022883299971
2025-04-07 19:38:21.583186+00:00,2025-04-07 19:38:22.593654+00:00,77.19194873670057,104749.47443570266,1.0104680770018604
2025-04-07 19:38:22.593654+00:00,2025-04-07 19:38:23.601670+00:00,80.35590228362977,109042.9593988856,1.008015561994398
2025-04-07 19:38:23.601670+00:00,2025-04-07 19:38:24.605323+00:00,77.71611910368149,105404.97743562135,1.0036527930060402
2025-04-07 19:38:24.605323+00:00,2025-04-07 19:38:25.609364+00:00,75.69410264552947,102665.1065881734,1.0040412310045213
2025-04-07 19:38:25.609364+00:00,2025-04-07 19:38:26.618758+00:00,81.23685344532598,110238.41012530736,1.0093940929800738
2025-04-07 19:38:26.618758+00:00,2025-04-07 19:38:27.620037+00:00,73.9054525315123,100289.6990852622,1.0012793030182365
2025-04-07 19:38:27.620037+00:00,2025-04-07 19:38:28.627351+00:00,80.4119020861226,109118.95113086836,1.0073135679995175
2025-04-07 19:38:28.627351+00:00,2025-04-07 19:38:29.637642+00:00,73.24619875874033,99395.09171561064,1.0102913359878585
2025-04-07 19:38:29.637642+00:00,2025-04-07 19:38:30.637774+00:00,61.991836356315034,84122.9219355195,1.0001316890120506
2025-04-07 19:38:30.637774+00:00,2025-04-07 19:38:31.646302+00:00,79.32352587731314,107642.02461551395,1.0085280390048865
2025-04-07 19:38:31.646302+00:00,2025-04-07 19:38:32.658578+00:00,76.0662338117101,103221.8792824906,1.0122756989730988
2025-04-07 19:38:32.658578+00:00,2025-04-07 19:38:33.660511+00:00,77.84944640961831,105600.7779149957,1.0019339070131537
2025-04-07 19:38:33.660511+00:00,2025-04-07 19:38:34.666724+00:00,73.5431500263974,99731.46822025682,1.0062119989888743
2025-04-07 19:38:34.666724+00:00,2025-04-07 19:38:35.679490+00:00,76.02934603533295,103171.8225699468,1.012766833009664
2025-04-07 19:38:35.679490+00:00,2025-04-07 19:38:36.712717+00:00,71.620323784742,97188.77937589488,1.0332262699957937
2025-04-07 19:38:36.712717+00:00,2025-04-07 19:38:37.713321+00:00,76.95352545690628,104425.93404502182,1.0006039300060365
2025-04-07 19:38:37.713321+00:00,2025-04-07 19:38:38.722804+00:00,75.28600246028968,102163.1053386131,1.0094838019867893
2025-04-07 19:38:38.722804+00:00,2025-04-07 19:38:39.733058+00:00,76.21849420286132,103428.49663328282,1.0102534930047113
2025-04-07 19:38:39.733058+00:00,2025-04-07 19:38:40.739223+00:00,64.60168879091547,87664.49168927231,1.006165647006128
2025-04-07 19:38:40.739223+00:00,2025-04-07 19:38:41.749740+00:00,71.25074159406884,96687.25634315141,1.0105157979996875
