observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T18:54:38.929001Z,2025-04-20T18:54:38.991421Z,62.42 ms,77.34645945945948 ms,48.999 ms,106.27000000000001 ms,74
2025-04-20T18:54:38.964787Z,2025-04-20T18:54:39.030517Z,65.72999999999999 ms,77.19157333333335 ms,48.999 ms,106.27000000000001 ms,75
2025-04-20T18:54:39.000617Z,2025-04-20T18:54:39.065819Z,65.202 ms,77.0338157894737 ms,48.999 ms,106.27000000000001 ms,76
2025-04-20T18:54:39.049901Z,2025-04-20T18:54:39.101475Z,51.574000000000005 ms,76.70316883116884 ms,48.999 ms,106.27000000000001 ms,77
2025-04-20T18:54:39.084960Z,2025-04-20T18:54:39.137416Z,52.456 ms,76.39230769230772 ms,48.999 ms,106.27000000000001 ms,78
2025-04-20T18:54:39.121505Z,2025-04-20T18:54:39.173106Z,51.601 ms,76.07849367088609 ms,48.999 ms,106.27000000000001 ms,79
2025-04-20T18:54:39.157806Z,2025-04-20T18:54:39.212588Z,54.782 ms,75.81228750000002 ms,48.999 ms,106.27000000000001 ms,80
2025-04-20T18:54:39.194261Z,2025-04-20T18:54:39.248324Z,54.063 ms,75.54377777777779 ms,48.999 ms,106.27000000000001 ms,81
2025-04-20T18:54:39.230310Z,2025-04-20T18:54:39.283010Z,52.699999999999996 ms,75.26519512195124 ms,48.999 ms,106.27000000000001 ms,82
2025-04-20T18:54:39.266108Z,2025-04-20T18:54:39.317368Z,51.26 ms,74.97597590361447 ms,48.999 ms,106.27000000000001 ms,83
2025-04-20T18:54:39.301827Z,2025-04-20T18:54:39.352097Z,50.27 ms,74.68185714285715 ms,48.999 ms,106.27000000000001 ms,84
2025-04-20T18:54:39.337626Z,2025-04-20T18:54:39.390923Z,53.297 ms,74.43027058823532 ms,48.999 ms,106.27000000000001 ms,85
2025-04-20T18:54:39.373211Z,2025-04-20T18:54:39.429967Z,56.756 ms,74.22475581395351 ms,48.999 ms,106.27000000000001 ms,86
2025-04-20T18:54:39.415219Z,2025-04-20T18:54:39.465294Z,50.075 ms,73.94717241379311 ms,48.999 ms,106.27000000000001 ms,87
2025-04-20T18:54:39.450341Z,2025-04-20T18:54:39.500523Z,50.181999999999995 ms,73.67711363636366 ms,48.999 ms,106.27000000000001 ms,88
2025-04-20T18:54:39.485241Z,2025-04-20T18:54:39.536327Z,51.086 ms,73.42328089887643 ms,48.999 ms,106.27000000000001 ms,89
2025-04-20T18:54:39.521374Z,2025-04-20T18:54:39.576461Z,55.086999999999996 ms,73.21954444444447 ms,48.999 ms,106.27000000000001 ms,90
2025-04-20T18:54:39.556529Z,2025-04-20T18:54:39.612675Z,56.146 ms,73.03192307692309 ms,48.999 ms,106.27000000000001 ms,91
2025-04-20T18:54:39.592614Z,2025-04-20T18:54:39.647746Z,55.132 ms,72.8373586956522 ms,48.999 ms,106.27000000000001 ms,92
