observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T20:08:14.922652Z,2025-04-20T20:08:14.977175Z,54.523 ms,69.43924999999999 ms,50.410000000000004 ms,444.538 ms,108
2025-04-20T20:08:14.962898Z,2025-04-20T20:08:15.013070Z,50.172000000000004 ms,69.2624862385321 ms,50.172000000000004 ms,444.538 ms,109
2025-04-20T20:08:14.999497Z,2025-04-20T20:08:15.049285Z,49.788 ms,69.08544545454545 ms,49.788 ms,444.538 ms,110
2025-04-20T20:08:15.038100Z,2025-04-20T20:08:15.092387Z,54.287 ms,68.95212612612613 ms,49.788 ms,444.538 ms,111
2025-04-20T20:08:15.077754Z,2025-04-20T20:08:15.135468Z,57.714 ms,68.85178571428571 ms,49.788 ms,444.538 ms,112
2025-04-20T20:08:15.117552Z,2025-04-20T20:08:15.173305Z,55.753 ms,68.73586725663718 ms,49.788 ms,444.538 ms,113
2025-04-20T20:08:15.155452Z,2025-04-20T20:08:15.210432Z,54.980000000000004 ms,68.61520175438596 ms,49.788 ms,444.538 ms,114
2025-04-20T20:08:15.194427Z,2025-04-20T20:08:15.247239Z,52.812 ms,68.47778260869565 ms,49.788 ms,444.538 ms,115
2025-04-20T20:08:15.235166Z,2025-04-20T20:08:15.301298Z,66.13199999999999 ms,68.45756034482758 ms,49.788 ms,444.538 ms,116
2025-04-20T20:08:15.273490Z,2025-04-20T20:08:15.345085Z,71.595 ms,68.48437606837606 ms,49.788 ms,444.538 ms,117
2025-04-20T20:08:15.320072Z,2025-04-20T20:08:15.381133Z,61.061 ms,68.42146610169492 ms,49.788 ms,444.538 ms,118
2025-04-20T20:08:15.357061Z,2025-04-20T20:08:15.417050Z,59.989 ms,68.35060504201681 ms,49.788 ms,444.538 ms,119
2025-04-20T20:08:15.393030Z,2025-04-20T20:08:15.454365Z,61.335 ms,68.29214166666667 ms,49.788 ms,444.538 ms,120
2025-04-20T20:08:15.428877Z,2025-04-20T20:08:15.490978Z,62.101000000000006 ms,68.24097520661157 ms,49.788 ms,444.538 ms,121
2025-04-20T20:08:15.465441Z,2025-04-20T20:08:15.528437Z,62.995999999999995 ms,68.19798360655737 ms,49.788 ms,444.538 ms,122
2025-04-20T20:08:15.502491Z,2025-04-20T20:08:15.564324Z,61.833 ms,68.14623577235773 ms,49.788 ms,444.538 ms,123
2025-04-20T20:08:15.540194Z,2025-04-20T20:08:15.603007Z,62.812999999999995 ms,68.10322580645162 ms,49.788 ms,444.538 ms,124
2025-04-20T20:08:15.576621Z,2025-04-20T20:08:15.639300Z,62.679 ms,68.059832 ms,49.788 ms,444.538 ms,125
2025-04-20T20:08:15.615495Z,2025-04-20T20:08:15.675988Z,60.492999999999995 ms,67.99977777777777 ms,49.788 ms,444.538 ms,126
2025-04-20T20:08:15.651486Z,2025-04-20T20:08:15.711762Z,60.276 ms,67.93896062992125 ms,49.788 ms,444.538 ms,127
2025-04-20T20:08:15.688943Z,2025-04-20T20:08:15.753173Z,64.22999999999999 ms,67.909984375 ms,49.788 ms,444.538 ms,128
