observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T19:29:59.333588Z,2025-04-20T19:29:59.402937Z,69.34899999999999 ms,222.97674666666657 ms,62.682 ms,731.082 ms,75
2025-04-20T19:29:59.376622Z,2025-04-20T19:29:59.455263Z,78.641 ms,221.07759210526308 ms,62.682 ms,731.082 ms,76
2025-04-20T19:29:59.422158Z,2025-04-20T19:29:59.488818Z,66.66 ms,219.07216883116874 ms,62.682 ms,731.082 ms,77
2025-04-20T19:29:59.466982Z,2025-04-20T19:29:59.537099Z,70.117 ms,217.16248717948707 ms,62.682 ms,731.082 ms,78
2025-04-20T19:29:59.509437Z,2025-04-20T19:29:59.580435Z,70.998 ms,215.31230379746825 ms,62.682 ms,731.082 ms,79
2025-04-20T19:29:59.557849Z,2025-04-20T19:29:59.666356Z,108.507 ms,213.9772374999999 ms,62.682 ms,731.082 ms,80
2025-04-20T19:29:59.630223Z,2025-04-20T19:29:59.719886Z,89.66300000000001 ms,212.4424938271604 ms,62.682 ms,731.082 ms,81
2025-04-20T19:29:59.683223Z,2025-04-20T19:29:59.772212Z,88.989 ms,210.93696341463408 ms,62.682 ms,731.082 ms,82
2025-04-20T19:29:59.733702Z,2025-04-20T19:29:59.812319Z,78.617 ms,209.34274698795176 ms,62.682 ms,731.082 ms,83
2025-04-20T19:29:59.792226Z,2025-04-20T19:29:59.860172Z,67.94600000000001 ms,207.65945238095233 ms,62.682 ms,731.082 ms,84
2025-04-20T19:29:59.834283Z,2025-04-20T19:29:59.896898Z,62.615 ms,205.95304705882347 ms,62.615 ms,731.082 ms,85
2025-04-20T19:29:59.875939Z,2025-04-20T19:29:59.939554Z,63.615 ms,204.297953488372 ms,62.615 ms,731.082 ms,86
2025-04-20T19:29:59.917666Z,2025-04-20T19:29:59.985365Z,67.699 ms,202.7278505747126 ms,62.615 ms,731.082 ms,87
2025-04-20T19:29:59.960056Z,2025-04-20T19:30:00.020549Z,60.492999999999995 ms,201.1115454545454 ms,60.492999999999995 ms,731.082 ms,88
2025-04-20T19:30:00.002051Z,2025-04-20T19:30:00.058494Z,56.443 ms,199.48605617977523 ms,56.443 ms,731.082 ms,89
2025-04-20T19:30:06.813305Z,2025-04-20T19:30:06.881285Z,67.98 ms,198.02487777777776 ms,56.443 ms,731.082 ms,90
2025-04-20T19:30:06.858084Z,2025-04-20T19:30:06.928149Z,70.065 ms,196.61872527472525 ms,56.443 ms,731.082 ms,91
2025-04-20T19:30:06.903296Z,2025-04-20T19:30:06.970438Z,67.142 ms,195.21136956521735 ms,56.443 ms,731.082 ms,92
2025-04-20T19:30:06.946109Z,2025-04-20T19:30:07.014671Z,68.562 ms,193.84954838709672 ms,56.443 ms,731.082 ms,93
2025-04-20T19:30:06.989817Z,2025-04-20T19:30:07.058808Z,68.991 ms,192.5212659574468 ms,56.443 ms,731.082 ms,94
2025-04-20T19:30:07.035012Z,2025-04-20T19:30:07.100827Z,65.815 ms,191.18751578947365 ms,56.443 ms,731.082 ms,95
2025-04-20T19:30:07.078320Z,2025-04-20T19:30:07.140658Z,62.338 ms,189.84533333333331 ms,56.443 ms,731.082 ms,96
2025-04-20T19:30:07.120879Z,2025-04-20T19:30:07.183047Z,62.168 ms,188.52907216494845 ms,56.443 ms,731.082 ms,97
2025-04-20T19:30:07.161881Z,2025-04-20T19:30:07.223811Z,61.93 ms,187.23724489795916 ms,56.443 ms,731.082 ms,98
