current_time,start_time,throughput_records,throughput_bytes,throughput_interval
2025-04-07 19:19:04.654072+00:00,2025-04-07 19:19:05.655188+00:00,524.4109171611435,711517.7357704273,1.0011233229888603
2025-04-07 19:19:05.655188+00:00,2025-04-07 19:19:06.656506+00:00,857.8824690946087,1164038.6510658518,1.0013026620144956
2025-04-07 19:19:06.656506+00:00,2025-04-07 19:19:07.657088+00:00,901.4611768365423,1223174.8814826,1.0005977219843771
2025-04-07 19:19:07.657088+00:00,2025-04-07 19:19:08.658179+00:00,943.9713232916633,1280861.2032698395,1.0010897330066655
2025-04-07 19:19:08.658179+00:00,2025-04-07 19:19:09.659275+00:00,951.9554259856433,1291695.6314402656,1.001097292988561
2025-04-07 19:19:09.659275+00:00,2025-04-07 19:19:10.659333+00:00,1032.9404344470686,1401626.1738117107,1.0000576660095248
2025-04-07 19:19:10.659333+00:00,2025-04-07 19:19:11.659700+00:00,1026.6231841143194,1393047.690195878,1.000367044005543
2025-04-07 19:19:11.659700+00:00,2025-04-07 19:19:12.660428+00:00,1046.2381994526006,1419685.280313371,1.0007281329890247
2025-04-07 19:19:12.660428+00:00,2025-04-07 19:19:13.660945+00:00,1035.4652660545803,1405055.40268289,1.0005164190079086
2025-04-07 19:19:13.660945+00:00,2025-04-07 19:19:14.661424+00:00,966.536610465752,1311482.2321559754,1.0004794329870492
2025-04-07 19:19:14.661424+00:00,2025-04-07 19:19:15.661593+00:00,1115.8107294885635,1514164.1583896058,1.0001696260005701
2025-04-07 19:19:15.661593+00:00,2025-04-07 19:19:16.662134+00:00,1128.3898874871365,1531247.0654312267,1.0005406929994933
2025-04-07 19:19:16.662134+00:00,2025-04-07 19:19:17.662984+00:00,1118.0493662117126,1517204.9797548298,1.0008502610144205
2025-04-07 19:19:17.662984+00:00,2025-04-07 19:19:18.663477+00:00,1141.4381042779082,1548966.4902841493,1.0004922699881718
2025-04-07 19:19:18.663477+00:00,2025-04-07 19:19:19.663989+00:00,1111.4308051675523,1508216.6000530394,1.0005121279973537
2025-04-07 19:19:19.663989+00:00,2025-04-07 19:19:20.664940+00:00,1137.9173353758397,1544185.7936877469,1.0009514440025669
2025-04-07 19:19:20.664940+00:00,2025-04-07 19:19:21.665136+00:00,1123.7797335375903,1524986.0950790779,1.0001960050140042
2025-04-07 19:19:21.665136+00:00,2025-04-07 19:19:22.665819+00:00,1133.2267744540834,1537815.7145240593,1.000682321988279
2025-04-07 19:19:22.665819+00:00,2025-04-07 19:19:23.666240+00:00,1127.525912565809,1530073.6545257068,1.0004204669967294
2025-04-07 19:19:23.666240+00:00,2025-04-07 19:19:24.667182+00:00,1126.9377484581546,1529275.5048817564,1.0009426000178792
2025-04-07 19:19:24.667182+00:00,2025-04-07 19:19:25.667964+00:00,1063.1685926119071,1442676.8137744686,1.0007820089813322
2025-04-07 19:19:25.667964+00:00,2025-04-07 19:19:26.668441+00:00,1125.4831016046444,1527299.5601554157,1.0004592680197675
2025-04-07 19:19:26.668441+00:00,2025-04-07 19:19:27.668881+00:00,1146.4752674543383,1555806.919636233,1.0004576919891406
2025-04-07 19:19:27.668881+00:00,2025-04-07 19:19:28.669823+00:00,1151.9157535554093,1563195.6343176772,1.0009412549843546
2025-04-07 19:19:28.669823+00:00,2025-04-07 19:19:29.670271+00:00,1135.4897778612228,1540888.6155326422,1.0004493410233408
2025-04-07 19:19:29.670271+00:00,2025-04-07 19:19:30.670880+00:00,1127.3136215744698,1529785.571698234,1.0006088619993534
2025-04-07 19:19:30.670880+00:00,2025-04-07 19:19:31.671402+00:00,1147.401259657674,1557064.48797188,1.000521822978044
2025-04-07 19:19:31.671402+00:00,2025-04-07 19:19:32.672159+00:00,1134.1411851827672,1539057.567106394,1.0007572380127385
2025-04-07 19:19:32.672159+00:00,2025-04-07 19:19:33.672825+00:00,1144.2388751772712,1552770.1283555191,1.000665180006763
2025-04-07 19:19:33.672825+00:00,2025-04-07 19:19:34.672930+00:00,1137.8797864234552,1544133.866901918,1.0001056469918694
2025-04-07 19:19:34.672930+00:00,2025-04-07 19:19:35.673476+00:00,1126.3850973660044,1528524.5662134653,1.0005459079984576
2025-04-07 19:19:35.673476+00:00,2025-04-07 19:19:36.673943+00:00,1076.497928884431,1460777.703481441,1.000466393015813
2025-04-07 19:19:36.673943+00:00,2025-04-07 19:19:37.674659+00:00,1145.1792203061948,1554047.1740232129,1.0007167259755079
2025-04-07 19:19:37.674659+00:00,2025-04-07 19:19:38.675278+00:00,1129.3015416611008,1532485.1778177053,1.0006184870144352
2025-04-07 19:19:38.675278+00:00,2025-04-07 19:19:39.676062+00:00,1123.1186068401903,1524088.9361514586,1.0007847730012145
2025-04-07 19:19:39.676062+00:00,2025-04-07 19:19:40.676483+00:00,1134.5225622940895,1539575.1052548804,1.0004208269820083
2025-04-07 19:19:40.676483+00:00,2025-04-07 19:19:41.677168+00:00,1144.2161123855544,1552739.2384917133,1.0006850870267954
2025-04-07 19:19:41.677168+00:00,2025-04-07 19:19:42.677428+00:00,1122.7087244655875,1523531.734949839,1.0002594399848022
2025-04-07 19:19:42.677428+00:00,2025-04-07 19:19:43.678124+00:00,1131.2133282446641,1535081.4690545164,1.0006954229902476
2025-04-07 19:19:43.678124+00:00,2025-04-07 19:19:44.679065+00:00,1128.9362451190639,1531989.4629749216,1.0009422630246263
2025-04-07 19:19:44.679065+00:00,2025-04-07 19:19:45.679403+00:00,1134.6169669391265,1539703.2146871209,1.000337587989634
