observed_at,iteration_started_at,iteration_finished_at,processing_time_since_observed_at,mean_processing_time_since_observed_at,min_processing_time_since_observed_at,max_processing_time_since_observed_at,query_execution_time,mean_execution_time,min_execution_time,max_execution_time,notifications_received
2025-04-22T21:09:15.242640Z,2025-04-22T21:09:14.698967Z,2025-04-22T21:09:15.255284Z,12.644 ms,13.02883157894736 ms,11.639 ms,45.252 ms,556.317 ms,573.8119368421054 ms,522.046 ms,642.783 ms,95
2025-04-22T21:09:20.789049Z,2025-04-22T21:09:20.260938Z,2025-04-22T21:09:20.801639Z,12.59 ms,13.02426041666666 ms,11.639 ms,45.252 ms,540.701 ms,573.4670312500002 ms,522.046 ms,642.783 ms,96
2025-04-22T21:09:26.347670Z,2025-04-22T21:09:25.807135Z,2025-04-22T21:09:26.359493Z,11.823 ms,13.011876288659785 ms,11.639 ms,45.252 ms,552.3580000000001 ms,573.2494123711341 ms,522.046 ms,642.783 ms,97
2025-04-22T21:09:31.964619Z,2025-04-22T21:09:31.362320Z,2025-04-22T21:09:31.977254Z,12.635 ms,13.008030612244891 ms,11.639 ms,45.252 ms,614.934 ms,573.6747653061226 ms,522.046 ms,642.783 ms,98
2025-04-22T21:09:37.541783Z,2025-04-22T21:09:36.979454Z,2025-04-22T21:09:37.553817Z,12.033999999999999 ms,12.998191919191912 ms,11.639 ms,45.252 ms,574.3629999999999 ms,573.6817171717172 ms,522.046 ms,642.783 ms,99
2025-04-22T21:09:43.121384Z,2025-04-22T21:09:42.554669Z,2025-04-22T21:09:43.134340Z,12.956000000000001 ms,12.997769999999994 ms,11.639 ms,45.252 ms,579.671 ms,573.7416100000002 ms,522.046 ms,642.783 ms,100
2025-04-22T21:09:48.715091Z,2025-04-22T21:09:48.139292Z,2025-04-22T21:09:48.727194Z,12.103 ms,12.988910891089102 ms,11.639 ms,45.252 ms,587.902 ms,573.8818118811881 ms,522.046 ms,642.783 ms,101
2025-04-22T21:09:54.293479Z,2025-04-22T21:09:53.730293Z,2025-04-22T21:09:54.305846Z,12.366999999999999 ms,12.982813725490189 ms,11.639 ms,45.252 ms,575.553 ms,573.8981960784314 ms,522.046 ms,642.783 ms,102
2025-04-22T21:09:59.821444Z,2025-04-22T21:09:59.310362Z,2025-04-22T21:09:59.833703Z,12.259 ms,12.975786407766982 ms,11.639 ms,45.252 ms,523.3409999999999 ms,573.4073495145632 ms,522.046 ms,642.783 ms,103
2025-04-22T21:10:05.401807Z,2025-04-22T21:10:04.838945Z,2025-04-22T21:10:05.414033Z,12.226 ms,12.968576923076919 ms,11.639 ms,45.252 ms,575.0880000000001 ms,573.4235096153847 ms,522.046 ms,642.783 ms,104
2025-04-22T21:10:10.968066Z,2025-04-22T21:10:10.414739Z,2025-04-22T21:10:10.980404Z,12.338 ms,12.962571428571422 ms,11.639 ms,45.252 ms,565.665 ms,573.3496190476192 ms,522.046 ms,642.783 ms,105
2025-04-22T21:10:16.499724Z,2025-04-22T21:10:15.982297Z,2025-04-22T21:10:16.511712Z,11.988 ms,12.95337735849056 ms,11.639 ms,45.252 ms,529.415 ms,572.9351415094341 ms,522.046 ms,642.783 ms,106
2025-04-22T21:10:22.134211Z,2025-04-22T21:10:21.514285Z,2025-04-22T21:10:22.146626Z,12.415000000000001 ms,12.94834579439252 ms,11.639 ms,45.252 ms,632.341 ms,573.4903364485982 ms,522.046 ms,642.783 ms,107
2025-04-22T21:10:27.703232Z,2025-04-22T21:10:27.150244Z,2025-04-22T21:10:27.716444Z,13.212 ms,12.950787037037033 ms,11.639 ms,45.252 ms,566.2 ms,573.4228333333334 ms,522.046 ms,642.783 ms,108
2025-04-22T21:10:33.299321Z,2025-04-22T21:10:32.719062Z,2025-04-22T21:10:33.311162Z,11.841000000000001 ms,12.94060550458715 ms,11.639 ms,45.252 ms,592.0999999999999 ms,573.5941834862386 ms,522.046 ms,642.783 ms,109
2025-04-22T21:10:38.886359Z,2025-04-22T21:10:38.314612Z,2025-04-22T21:10:38.898599Z,12.239999999999998 ms,12.934236363636359 ms,11.639 ms,45.252 ms,583.9870000000001 ms,573.6886636363637 ms,522.046 ms,642.783 ms,110
2025-04-22T21:10:44.467372Z,2025-04-22T21:10:43.903218Z,2025-04-22T21:10:44.479461Z,12.089 ms,12.926621621621617 ms,11.639 ms,45.252 ms,576.2429999999999 ms,573.7116756756758 ms,522.046 ms,642.783 ms,111
2025-04-22T21:10:50.013948Z,2025-04-22T21:10:49.485181Z,2025-04-22T21:10:50.026474Z,12.526 ms,12.923044642857139 ms,11.639 ms,45.252 ms,541.293 ms,573.4222232142859 ms,522.046 ms,642.783 ms,112
